product_code,product_name,category_name,subcat_name,description,brand_name,unit_type,purchase_cost,sell_price,min_stock
6.90562E+12,Ever Beauty Matte Lipstick,Make Up,Ever Beauty Matte Lipstick,\N,\N,Piece,120,180,6
8.90121E+12,Dabur Gulabari 100 ml,Rose water,Dabur  Gulabari,\N,\N,Piece,110,154,2
1558,City Gold Ring,juwellary,City Gold Ring,\N,\N,Piece,50,140,4
1825,Damond Ring,juwellary,Diamond Ring,\N,\N,Piece,50,150,1
1811,Gold Ring,juwellary,Ring,\N,\N,Piece,380,760,1
8.71716E+12,Brut Perfume,perfume,Brut Perfume,\N,\N,Piece,480,750,1
6.2911E+12,cobra perfume,perfume,cobra,\N,\N,Piece,135,243,3
3.31799E+12,feah cobra ,perfume,cobra,\N,\N,Piece,135,243,6
3.6104E+12,cigar perfume,perfume,cigar,\N,\N,Piece,680,1156,2
6.28103E+12,Fa Soap,SHOAP,Fa bar soap,\N,\N,Piece,85,130,1
4.015E+12,Fa body spray,Body Spray,Fa,\N,\N,Piece,160,244.8,3
8.41027E+12,castor oil,Hair Oil,castor,\N,\N,Piece,98,145,1
7.15387E+11,hot cold perfume,perfume,hot cold,\N,\N,Piece,580,754,2
25929127201,colour me ,perfume,colour me ,\N,\N,Piece,720,1080,2
3.35599E+12,lapidus ladies perfume,perfume,lapidus ,\N,\N,Piece,1120,1460,1
6.2911E+12,blu fashion ladies perfume,perfume,blu fashion,\N,\N,Piece,450,675,2
8.8571E+12,whitening facewash,Facewash,whitening face wash,\N,\N,Piece,127,185,1
4.90281E+12,gatsby 300ml,hair gel,hair  gel,\N,\N,Piece,130,234,3
6.08501E+12,sunblock cream ,Fairness Cream,sunblock ,\N,\N,Piece,125,175,6
5.01287E+12,David Bekham Body Spray,Body Spray,beckham,\N,\N,Piece,280,420,1
6.14514E+11,Blue Lady  Perfume,perfume,perfume ,\N,\N,Piece,620,950,1
5.41467E+12,saint,perfume,perfume ,\N,\N,Piece,400,750,3
5.41467E+12,Cuban Glory,perfume,perfume ,\N,\N,Piece,400,750,1
8.90311E+12,Yardley Body Perfume,perfume,perfume ,\N,\N,Piece,350,385,1
4.56534E+12,species  women ,perfume,species,\N,\N,Piece,270,650,1
6.28106E+12,prophecy,perfume,prophecy,\N,\N,Piece,420,630,2
6.14514E+11,blue lady spray,Body Spray,blue lady bodyspray,\N,\N,Piece,195,335,1
3.70008E+12,marquis,Body Spray,bodyspray,\N,\N,Piece,172,280,1
8.85001E+12,johnsons powder 2 in 1 ,powder,johnsons powder,\N,\N,Piece,400,600,2
8.85001E+12,johnsons gift box,Johnsons Baby,johnsons gift box,\N,\N,Piece,690,1050,2
8.69131E+12,Orkide oil,Hair Oil,Olive oil,\N,\N,Piece,155,200.11,2
2.03215E+12,Johnsons olive Oil,Olive Oil,Olive Oil,\N,\N,Piece,190,250.01,1
418,PATY,Wedding Accessories,PATY,\N,\N,Piece,40,80,3
1911355,world class wallets,money bag,black,\N,\N,Piece,450,675,1
1974355669,balisi,money bag,black,\N,\N,Piece,330,495,1
6578,fuerdanni,money bag,black,\N,\N,Piece,380,532,1
6.95104E+12,beautiful eyelashes,eyelash,false eyelash,\N,\N,Piece,10,40,5
A27070873502018005A,mac eye lashes,eyelash,mac,\N,\N,Piece,12.5,37,30
1930621778,mac eye lashes glu,eyelash,mac,\N,\N,Piece,34,98.6,3
3911,Gopinath panc- cake,Make Up,panc cake ,\N,\N,Piece,57,115,2
1915223133,eye lash glu ,eyelash,false eyelash glu,\N,\N,Piece,8,15.2,2
14523663984,duck lay an egg,Toy,duck ,\N,\N,Piece,300,480,1
431,doremon charger car,Toy,doremon  car,\N,\N,Piece,650,975,1
432,millennium,Toy,computer game,\N,\N,Piece,170,255,1
436,Military Car,Toy,Military Car,\N,\N,Piece,850,1275,\N
489,england,Wedding Accessories,laques,\N,\N,Piece,700,1001,1
497,fita,fita,fita,\N,\N,Piece,15,40,2
5.00031E+12,Veet Hair Removal Cream,Hair Removal Cream,Veet 100g,\N,\N,Piece,205,290,1
3082,Linco Powder Case,Powder Case,Linku Powder Case,\N,\N,Piece,50,100,1
8.90101E+12,Clean&Clear,Facewash,Clean&Clear,\N,\N,Piece,75,112.5,1
8.90101E+12,Clean&Clear,Facewash,Clean&Clear,\N,\N,Piece,165,260,2
8.908E+12,Glam Up,CREAM,Glam-Up,\N,\N,Piece,160,235.2,1
8.90101E+12,Clean&Clear,Fairness Cream,Clean&Clear,\N,\N,Piece,185,280,2
8.139E+12,Savlon,SHOAP,Savlon,\N,\N,Piece,35,45,1
8.99275E+12,Stella,Air Freshner,Air Freshner,\N,\N,Piece,230,299,1
8.99275E+12,Stella matic  ,Air Freshner,Air Freshner,\N,\N,Piece,680,799,1
3.57466E+12,Sexy Men,perfume,Sexy Men,\N,\N,Piece,580,1015,1
8.99471E+12,"President 8407 24\"",Travel Bag""",President,\N,\N,Piece,5100,6100.01,1,
1524,Hair band,Hair,Hair Band,\N,\N,Piece,0.8,4.8,20
1525,Hair band,Hair,Hair Band,\N,\N,Piece,10,20,20
1526,Hair band,Hair,Hair Band,\N,\N,Piece,5,9,10
7.6102E+12,Trisa Swiss Clean,Toothbrush,Toothbrush,\N,\N,Piece,88,130,1
8.90131E+12,colgate ,Pest,Pest,\N,\N,Piece,142,160,2
8.9411E+12,Meril Baby Pest,Pest,Pest,\N,\N,Piece,56,70,1
3.6104E+12,Cigar Bodyspray,Body Spray,Body Spray,\N,\N,Piece,150,200.25,2
8.9411E+12,LUX Soap 150 g,SHOAP,Soap,\N,\N,Piece,38,42.01,1
8.90173E+12,Fiama Bars,SHOAP,Soap,\N,\N,Piece,110,145,1
8.9411E+12,Lux Soap 100g ,SHOAP,Soap,\N,\N,Piece,27.5,30,1
7.50106E+12,Dove Soap 135 g,SHOAP,Soap,\N,\N,Piece,75,110,1
8.85193E+12,Sunsilk 340ml,shampoo,Shampoo,\N,\N,Piece,340,510,1
8.85193E+12,Sunsilk 320ml,shampoo,Shampoo,\N,\N,Piece,300,510,1
8.8502E+12,Tabu Powder 100g,powder,Powder,\N,\N,Piece,200,300,1
8.90103E+12,Ponds Oil Controll Powder 100g,powder,Powder,\N,\N,Piece,125,165,2
4.00581E+12,Nivea Men Facewash Deep Clean,Facewash,Facewash,\N,\N,Piece,185,300.07,1
8.90153E+12,GarnierMen PowderWhite 100g,Facewash,Facewash,\N,\N,Piece,175,280,2
8.90153E+12,Garnier DoubleAction 100g,Facewash,Facewash,\N,\N,Piece,220,315,1
8.90153E+12,Garnier PureActive Neem+Tulsi 50g,Facewash,Facewash,\N,\N,Piece,80,130.4,1
8.99138E+12,Loreal Men Expert Facewash 100ml,Facewash,Facewash,\N,\N,Piece,285,350,2
4.0059E+12,Nivia man fswas,Facewash,Facewash,\N,\N,Piece,325,450.13,1
11238300,Due Fairness cream,Fairness Cream,Fairness Cream,\N,\N,Piece,215,330,1
5.01132E+12,Olay Natural White Day Cream,Fairness Cream,Fairness Cream,\N,\N,Piece,330,495,1
6.92857E+12,Adora chocolate 100g,Chocolate,Chocolate,\N,\N,Piece,95,152,2
9.50103E+12,Eclairs,Chocolate,Chocolate,\N,\N,Piece,145,220.41,1
9.55614E+12,Fruits,Chocolate,Chocolate,\N,\N,Piece,90,126,2
1197,Ladies Purse,Ladies Purse,Ladies Purse,\N,\N,Piece,580,1160,1
8.99471E+12,"President 1069 24\"",Travel Bag""",Travel Bag,\N,\N,Piece,3200,3700.48,1,
8.99471E+12,"President 9072 16\"",Travel Bag""",Travel Bag,\N,\N,Piece,3800,4600.28,1,
8.99471E+12,presidrnt ,Travel Bag,Travel Bag,\N,\N,Piece,4900,5800.13,1
1151,Towel,Towel,Towel,\N,\N,Piece,340,575,2
8.90103E+12,Ponds Age Miracal 35,CREAM,Cream,\N,\N,Piece,480,620.16,1
1154,Pretty Girl,Toy,Toy,\N,\N,Piece,200,320,1
1155,Talk Parrot,Toy,Toy,\N,\N,Piece,350,550.2,1
2155,crazy car,Toy,Toy,\N,\N,Piece,230,345,1
3028,Helicopter,Toy,Toy,\N,\N,Piece,2200,3520,1
1512200045,City Gold LocketChain,Accessories,Accessories,\N,\N,Piece,200,420,2
4.90281E+12,Gatsby Hard Hair Gel 150g,Hair,Hair,\N,\N,Piece,85,130.05,2
1149,Tayas love fill,Fill,Fill,\N,\N,Piece,380,494,1
1568,Fake Sale ftw,Fill,Fill,\N,\N,Piece,11829,11829,1
1153,Heli coupter,hely coupter,expert,\N,\N,Piece,1080,1782,\N
3.57466E+12,Johnsons Baby Lotion 500 ml,Body lotion,Body Lotion,\N,\N,Piece,365,530.02,1
3.57466E+12,Jhons baby lotion 300ml,Body lotion,Body Lotion,\N,\N,Piece,225,320,1
8.90103E+12,Vaseline Intensive Care 300ml,Body lotion,Body Lotion,\N,\N,Piece,240,460,1
8.71716E+12,Bruit Aftershave,After Shave,After Shave,\N,\N,Piece,265,320.12,1
6.94684E+12,Vitamin E Capsule,Capsule,Capsule,\N,\N,Piece,60,120,1
1359,Tip Kusum Suhang Galaxy,Tip,Tip,\N,\N,Piece,20,70,9
1542,Pencil Lipstick ,Make Up,Make Up,\N,\N,Piece,24,72,10
6.9005E+12,Davi Waterproof Eyeliner Pencil,Make Up,Make Up,\N,\N,Piece,7,30,2
836558005019 2,Lakme Matte Lipstick 2x,Make Up,Make Up,\N,\N,Piece,35,120,10
6.99967E+12,Excel WaterProof Lipgloss,Make Up,Make Up,\N,\N,Piece,20,60,4
8.85001E+12,Jhonsons Baby bath time,Gift Set,Gift Set,\N,\N,Piece,480,720,1
6.93682E+12,Toothpick Small,Tooth,Tooth,\N,\N,Piece,14,20,5
3.40108E+12,Saki,Tooth,Tooth,\N,\N,Piece,35,70,2
2085,Gucci Wallet,Wallet,Wallet,\N,\N,Piece,290,464,1
2307,Seiko Clock,Watches,Watch,\N,\N,Piece,1340,2010,1
2405,Hijab Pin,Hijab,Hijab,\N,\N,Piece,2,5,2
1225,City Gold Earing,juwellary,juwellary,\N,\N,Piece,220,360.01,2
1505,Hair Clip gold,Hair Clip,Hair Clip,\N,\N,Piece,8,16,10
637,Gold Plate Necklace Set,Necklace,Necklace Set,\N,\N,Piece,1100,3080,1
645,City Gold Necklace,Necklace,Necklace Set,\N,\N,Piece,680,1360,1
1061,Kundon Mala,Necklace,Necklace Set,\N,\N,Piece,180,360,1
1815,Daymon Locket C.,Necklace,Necklace Set,\N,\N,Piece,180,500.4,1
8.90103E+12,Lakme Facepowder,Make Up,Facepowder,\N,\N,Piece,90,630,2
1562,Nivia man fswas,Make Up,Facepowder,\N,\N,Piece,325,450.13,1
8.90103E+12,Lakme 9to5 Face poeder,Make Up,Facepowder,\N,\N,Piece,95,630,1
234,Hijab Clip,Hair Clip,saree,\N,\N,\N,24,42,6
2392,Saruane panjabe,silk,saree,\N,\N,\N,2400,3120,1
8.85563E+12,white spa lotion,cosmetics,loution,\N,\N,\N,140,210,1
8.90103E+12,axe signature,perfume,axe,\N,\N,\N,270,380.7,2
8.90103E+12,tresemme 580ml,shampoo,tresemme,\N,\N,\N,580,750.06,1
8.90103E+12,tresemme smooth 200ml,shampoo,tresemme smooth and shine,\N,\N,\N,230,300.38,1
8.90103E+12,tresemme keratin,shampoo,tresemme keratin smooth,\N,\N,\N,155,300.24,2
8.90103E+12,fair & lovely 80gm,cosmetics,fair & lovely,\N,\N,\N,185,280,2
8.90103E+12,fair & lovely 50 gm,cosmetics,fair & lovely,\N,\N,\N,118,170,2
1659,Clean&Clear,shampoo,Clinic Plus,\N,\N,\N,195,195,1
8.90601E+12,Kiwi Shoe Shine,Shoe Link,Kiwi link,\N,\N,\N,110,165,1
8.90153E+12,garnier color naturals,Hair colour,Garnier Color,\N,\N,\N,200,280,2
8.90153E+12,Garnier Colour naturals Black Small,Hair colour,Garnier Color,\N,\N,\N,100,150,2
8.90153E+12,Garnier Colour naturals Brown Small,Hair colour,Garnier Color,\N,\N,\N,95,130.15,2
8.90153E+12,Garnier Hair Color,Hair colour,Garnier Color,\N,\N,\N,205,330,1
294,Sensodyne,Pest,Sensodyne,\N,\N,\N,55,220,2
5.00035E+12,Sensodyne Pro Namel,Pest,Sensodyne,\N,\N,\N,390,480,1
8.90157E+12,Sensodyne Pest,Pest,Sensodyne,\N,\N,\N,155,195,4
8.90131E+12,Colgate ZigZag,Toothbrush,Zigzag,\N,\N,\N,40,80,1
8.90601E+12,Bajaj Oil 200 ml,Hair Oil,Bajaj Oil,\N,\N,\N,190,250,1
679,Bajaj Oil B,Hair Oil,Bajaj Oil,\N,\N,\N,220,250.14,1
8.90601E+12,Bajaj Oil S,Hair Oil,Bajaj Oil,\N,\N,\N,95,130,1
8.90103E+12,Ponds Sandal 300 g,powder,Ponds sandal,\N,\N,\N,265,380,1
8.90103E+12,Ponds Dreamflower400 g,powder,Ponds Dreamfiower,\N,\N,\N,325,455,1
8.90103E+12,Ponds Powder DreamFlower 400g,powder,Ponds Dreamfiower,\N,\N,\N,250,325,1
8.908E+12,Whitetone 70g,powder,Whit tone,\N,\N,\N,135,185,1
8.90145E+12,Envy 1000 Body Spray,Body Spray,Envy1000,\N,\N,\N,250,350,1
8.90145E+12,Envy 1000 Body Spray,Body Spray,Envy1000,\N,\N,\N,250,350,1
8.90145E+12,Envy 1000 Body Spray,Body Spray,Envy1000,\N,\N,\N,250,350,1
490,nior,Kajal,eyeconic,\N,\N,\N,30,52.2,2
8.90103E+12,ponds white beauty Cream 50 gm,Ponds White Beauty,Ponds White beauty cream,\N,\N,\N,255,415,1
8.90103E+12,ponds white beauty Cream 35 g,Ponds White Beauty,Ponds White beauty cream m,\N,\N,\N,172,250,1
8.90103E+12,ponds white beauty Cream 25 g,Ponds White Beauty,Ponds White beauty cream s,\N,\N,\N,98,165,1
8.90103E+12,ponds white beauty Facewash 100 g,Facewash,Ponds White beauty Facewash 100 g,\N,\N,\N,205,320,1
9E+12,Ponds White Beauty Pearl 100g,Facewash,Ponds White beauty Facewash 100 g,\N,\N,\N,250,350,1
8.90103E+12,ponds white beauty Facewash 50 gm,Facewash,Ponds White beauty Facewash,\N,\N,\N,118,165.2,2
8.90153E+12,Garnier White Complete 40g,Fairness Cream,Garnier White Complete Cream,\N,\N,\N,180,325,1
8.90153E+12,Garnier White Complete 40 g,Fairness Cream,Garnier White Complete Cream,\N,\N,\N,260,390,1
8.90153E+12,Garnier White Complete 18 g,Fairness Cream,Garnier White Complete Cream s,\N,\N,\N,95,123.5,1
8.90153E+12,Garnier White Complete 18g,Fairness Cream,Garnier White Complete Cream s,\N,\N,\N,110,165,1
3.60052E+12,Loreal Infallible 30 ml,Make Up,Loreal Infallible,\N,\N,\N,120,450,1
8.90103E+12,Lakme Eyeliner 9 ml,Make Up,Lakme Eyeliner,\N,\N,\N,135,240,6
8.90103E+12,Fair & Lovely BB Cream 40 gm,Fairness Cream,Ponds BB Cream,\N,\N,\N,170,290,1
8.90103E+12,Ponds BB Cream 18 g,Fairness Cream,Ponds BB Cream,\N,\N,\N,195,280,1
8.90153E+12,Garnier Men Acno Fight,Facewash,Garnier Men,\N,\N,\N,220,315,1
8.90153E+12,Garnier Men facewash set,Facewash,Garnier Men,\N,\N,\N,225,300.38,2
8.0636E+11,Lotus Whiteglow,Fairness Cream,Lotus Cream,\N,\N,\N,440,660,1
8.0636E+11,Lotus Whiteglow Night,Fairness Cream,Lotus Cream,\N,\N,\N,400,600,1
8.90401E+12,WILD STONE,Body Spray,WILD STONE,\N,\N,\N,180,252,1
8.90401E+12,WILD STONE Iron,perfume,WILD STONE,\N,\N,\N,260,380.12,1
8.90401E+12,WILD STONE Perfume,perfume,WILD STONE,\N,\N,\N,265,410,1
8.90401E+12,Wild Stone Chrome,perfume,WILD STONE,\N,\N,\N,260,380.12,1
8.90401E+12,Wild Stone Copper,perfume,WILD STONE,\N,\N,\N,260,380.12,1
8.90606E+12,LAYERR SHOT,Body Spray,LAYERR SHOT,\N,\N,\N,210,315,1
8.90606E+12,LAYERR SHOT ABSOLUTE,Body Spray,LAYERR SHOT ABSOLUTE,\N,\N,\N,240,330,1
1139,LAYERR SHOT LIVE,Body Spray,LAYERR SHOT LIVE,\N,\N,\N,240,350.4,1
8.9041E+12,ADICTION PERFUME,perfume,ADICTION,\N,\N,\N,270,405,1
8.9041E+12,ADICTION BODY SPRAY,Body Spray,ADICTION,\N,\N,\N,210,294,1
8.90401E+12,secret temptation,Body Spray,sectet ,\N,\N,\N,190,265,2
8.90173E+12,ENGAGE BODY SPARY ,Body Spray,ENGAGE,\N,\N,\N,180,198,2
717,Engage,Body Spray,ENGAGE,\N,\N,\N,280,420,2
8.90125E+12,HE BODY SPRAY,Body Spray,HE,\N,\N,\N,170,238,2
8.90128E+12,PARK AVENUE IMPACT MAGNIFICO,perfume,PARK AVENUE IMPACT,\N,\N,\N,280,420,2
8.908E+12,FOGG blue skies ,perfume,FOGG,\N,\N,\N,290,400.2,2
8.90424E+12,Fogg Perfume,perfume,FOGG,\N,\N,\N,500,735,1
8.90424E+12,Fogg Perfume,perfume,FOGG,\N,\N,\N,490,735,1
8.90424E+12,Fogg Perfume,perfume,FOGG,\N,\N,\N,500,735,1
8.90424E+12,Fogg Perfume,perfume,FOGG,\N,\N,\N,500,735,1
8.90424E+12,Fogg Perfume,perfume,FOGG,\N,\N,\N,490,735,1
8.90424E+12,Fogg Perfume,perfume,FOGG,\N,\N,\N,550,770,1
8.90424E+12,Fogg Perfume,perfume,FOGG,\N,\N,\N,490,735,1
8.90173E+12,ENGAGE BODY SPARY for man ,Body Spray,engage ,\N,\N,\N,180,260.1,2
4.00581E+12,nivea whitening,Body Spray,nivea,\N,\N,\N,230,322,2
4.00581E+12,Nivea body Spray,Body Spray,nivea,\N,\N,\N,175,245,2
8.90103E+12,vaseline hair tonic oil 300ml,Hair Oil,vaseline,\N,\N,\N,195,253.5,2
8.90103E+12,vaseline hair tonic 200ml,Hair Oil,vaseline,\N,\N,\N,145,200.1,2
8.90109E+12,hair and care oil 300ml,Hair Oil,hair and care ,\N,\N,\N,225,292.5,2
8.90109E+12,hair and care oil 200ml,Hair Oil,hair and care,\N,\N,\N,130,195,1
8.90109E+12,nihar coconut hair oil 400ml,Hair Oil,nihar coconut ,\N,\N,\N,240,312,2
8.90601E+12,Keo Karpin 100ml,Hair Oil,keo karpin,\N,\N,\N,85,119,1
8.85193E+12,tresemme NEW,shampoo,tresemme NEW,\N,\N,\N,245,300.13,1
6.28101E+12,LUX Soap,SHOAP,LUX 170 G,\N,\N,\N,71,115,1
386,LUX 170 G,SHOAP,LUX 170 G,\N,\N,\N,65,84.5,2
6.281E+12,Palmolive 175 g,SHOAP,Palmolive,\N,\N,\N,112,145.6,1
6.281E+12,Palmolive Soap,SHOAP,Palmolive,\N,\N,\N,112,145.6,1
6.281E+12,Palmolive,SHOAP,Palmolive,\N,\N,\N,112,145.6,1
67238891190,Dove Soap 135 g,SHOAP,Dove,\N,\N,\N,85,120.03,1
1773,Dove Soap 135 g,SHOAP,Dove,\N,\N,\N,65,97.5,2
4.90243E+12,Pantene 340 ml,shampoo,Pantene,\N,\N,\N,260,340,1
2798,Pantene 375 ml,shampoo,Pantene,\N,\N,\N,430,560,1
833,Pantene 2in1,shampoo,Pantene,\N,\N,\N,330,462,2
4.90243E+12,Head & Shoulder 330 ml,shampoo,Head & Shoulder,\N,\N,\N,240,310.01,1
834,Head & Shoulder S,shampoo,Head & Shoulder,\N,\N,\N,150,210,2
835,Head & Shoulder M,shampoo,Head & Shoulder,\N,\N,\N,270,378,2
836,Head & Shoulder B,shampoo,Head & Shoulder,\N,\N,\N,600,840,2
8.85193E+12,Sunsilk 320 ml,shampoo,Sunsilk 320 ml,\N,\N,\N,190,300.2,1
3.70008E+12,Maxi Body Spray,Body Spray,Maxi body spray,\N,\N,\N,170,255,1
3.70008E+12,Havoc Gold,Body Spray,Havoc,\N,\N,\N,180,270,1
3.35599E+12,ONE MAN SHOW 100 ml,perfume,ONE MAN SHOW,\N,\N,\N,810,1215,1
3.01426E+12,Gillette Foam 200 ml,Saving Cream,Gillette Foam,\N,\N,\N,150,210,1
1719,Meril Kool Saving Foam,Saving Cream,Gillette Foam,\N,\N,\N,160,190.4,2
8.9411E+12,Meril Kool Saving Foam,Saving Cream,Gillette Foam,\N,\N,\N,200,240,1
7.70202E+12,Gillette Gel,Saving Cream,Gillette Gel,\N,\N,\N,210,300.3,2
8.85193E+12,Dove 375 ml,shampoo,Dove 375 ml,\N,\N,\N,350,500,1
8.85193E+12,Dove Shampoo 375ml,shampoo,Dove 375 ml,\N,\N,\N,350,525,1
8.85193E+12,Dove Shampoo 375ml,shampoo,Dove 375 ml,\N,\N,\N,280,435,1
8.71811E+12,Dove Conditioner 200 ml,Conditioner,Dove Conditioner,\N,\N,\N,190,285,1
8.71811E+12,Dove Conditioner,Conditioner,Dove Conditioner,\N,\N,\N,180,270,1
831,Dove Conditioner,Conditioner,Dove Conditioner,\N,\N,\N,160,224,2
8.71811E+12,Dove Conditioner,Conditioner,Dove Conditioner,\N,\N,\N,180,270,1
79400866707,Dove Conditioner,Conditioner,Dove Conditioner,\N,\N,\N,370,560,1
88530215,Johnsons Baby Cream 100 g,Johnsons Baby,Johnsons Baby Cream,\N,\N,\N,340,450,1
3.57466E+12,Johnsons Baby Soft Cream 200 ml,Johnsons Baby,Johnsons Baby Cream,\N,\N,\N,210,300,1
3.57466E+12,Johnsons Baby Soft Cream,Johnsons Baby,Johnsons Baby Cream,\N,\N,\N,260,360.36,2
88530208,Johnsons Baby Cream 50 g,Johnsons Baby,Johnsons Baby Cream,\N,\N,\N,150,195,1
88531649,Johnsons Baby Cream S,Johnsons Baby,Johnsons Baby Cream,\N,\N,\N,200,290,2
4.0059E+12,Nivea Soft 200 ml,Fairness Cream,Nivea Soft,\N,\N,\N,320,480,1
4.00581E+12,Nivea Soft 100 ml,Fairness Cream,Nivea Soft,\N,\N,\N,185,280,1
4.90243E+12,Gillette Mach3,Blades,Gillette Blades,\N,\N,\N,270,380,1
47400179349,Gillete Mach 3 4s,Blades,Gillette Blades,\N,\N,\N,456,510,1
47400179240,Gillete Mach 3 2s,Blades,Gillette Blades,\N,\N,\N,230,273.01,1
7.70202E+12,Gillette Fusion,Blades,Gillette Fusion,\N,\N,\N,558,625.02,1
7.70202E+12,Gillette Fusion 4s,Blades,Gillette Fusion,\N,\N,\N,680,880.06,1
7.70202E+12,Gillette Fusion 2s,Blades,Gillette Fusion,\N,\N,\N,370,450.3,1
7.6102E+12,Trisa Fresh,Toothbrush,Trisa fresh,\N,\N,\N,132,185,1
7.6102E+12,Trisa Flexible Head,Toothbrush,Trisa Flexible Head,\N,\N,\N,124,173.6,2
7.6102E+12,Trisa Flexible,Toothbrush,Trisa Flexible,\N,\N,\N,113,158.2,2
7.6102E+12,Trisa Pearl White,Toothbrush,Trisa Pearl White,\N,\N,\N,85,119,2
7.6102E+12,Trisa Pearl White,Toothbrush,Trisa Pearl White,\N,\N,\N,90,135,1
7.6102E+12,Trisa Focus,Toothbrush,Trisa Focus,\N,\N,\N,85,130,1
5.0001E+12,Imperial Leather 175 g,SHOAP,Imperial Leather,\N,\N,\N,56,100.08,2
5.0001E+12,Imperial Leather,SHOAP,Imperial Leather,\N,\N,\N,95,135,1
747,Imperial Leather 175g,SHOAP,Imperial Leather,\N,\N,\N,0,0,4
5.0001E+12,Imperial Leather,SHOAP,Imperial Leather,\N,\N,\N,75,135,1
5.01731E+12,Pears 125 g,SHOAP,Pears,\N,\N,\N,80,115,2
8.90103E+12,Pears,SHOAP,Pears,\N,\N,\N,70,135.1,3
8.90103E+12,Pears,SHOAP,Pears,\N,\N,\N,70,135,3
8.85001E+12,Johnsons Baby Soap 75 g,Johnsons Baby,Johnsons Baby Soap,\N,\N,\N,55,85,2
6.2911E+12,Johnsons Baby Soap 125 g,Johnsons Baby,Johnsons Baby Soap,\N,\N,\N,55,77,2
8.10402E+11,Mouth Spray 20 ml,Mouth Wash,Mouth Spray,\N,\N,\N,80,104,2
8.85001E+12,Listerine Mouth Wash Big,Mouth Wash,Mouth Spray,\N,\N,\N,300,510,1
6.22105E+12,Signal Pest 182 g,Pest,Signal Pest,\N,\N,\N,110,143,2
8.85123E+12,Darlie Pest 180 ml,Pest,Darlie Pest,\N,\N,\N,170,230.01,2
8.90103E+12,vaseline 240 ml, Skin Jelly,vaseline 240 ml,\N,\N,\N,245,343,2
89004838,vaseline 120 ml, Skin Jelly,vaseline 120 ml,\N,\N,\N,180,270,1
