product_code,product_name,category_name,type_name,description,brand_name,unit_type,purchase_cost,sell_price
"5414666008839","Everyone","Body Spray","Everyone",\N,\N,"Piece","165","240.08"
"5020353051530","My Stelle Exocita","Body Spray","My Stelle exocita",\N,\N,"Piece","125","250"
"5020353051547","My Stelle 2hot4u","Body Spray","My Stelle 2hot4u",\N,\N,"Piece","125","250"
"3587925264719","Cobra","Body Spray","Cobra",\N,\N,"Piece","115","185"
"6291104352063","Bonanza","Body Spray","Bonanza",\N,\N,"Piece","150","225"
"8717644256152","Axe Chocolate","Body Spray","Axe",\N,\N,"Piece","160","250"
"5414666008907","Diable Bleu","Body Spray","Diable Bleu",\N,\N,"Piece","152","200.04"
"3587925313912","Royal Marriage","Body Spray","Royal Marriage",\N,\N,"Piece","140","220"
"0000847","Dove Body Spray","Body Spray","Dove",\N,\N,"Piece","160","200"
"0000850","Gatsby","Body Spray"," Gatsby",\N,\N,"Piece","95","190"
"8901030025280","Vaseline 100ml","Hair","Hair Tonic",\N,\N,"Piece","100","140"
"6281031255094","Fa PinkPassion","SHOAP","Fa PinkPassion",\N,\N,"Piece","85","130"
"8904006303290","Wild Stone","SHOAP","Wild Stone",\N,\N,"Piece","60","150"
"8904006303702","Wild Stone","SHOAP","Wild Stone",\N,\N,"Piece","60","150"
"0000896","Olay Soap","SHOAP","Olay",\N,\N,"Piece","80","120"
"8901138815721","Himalaya","Hair Cream","Himalaya",\N,\N,"Piece","170","255"
"0002438","Vaseline Lotion","Lotion","Lotion",\N,\N,"Piece","125","175"
"0003236","Fairness Lotion","Lotion","Lotion",\N,\N,"Piece","135","250"
"8901571005383","Sensodyne Brush","Toothbrush","Toothbrush",\N,\N,"Piece","60","85"
"8850006331811","Colgate Baby Brush","Toothbrush","Toothbrush",\N,\N,"Piece","60","84"
"9556311226611","Toothbrush","Toothbrush","Toothbrush",\N,\N,"Piece","85","140"
"7610196019217","Trisa Swiss Clean","Toothbrush","Toothbrush",\N,\N,\N,"88","130"
"7610196003582","Trisa Flexible","Toothbrush","Toothbrush",\N,\N,"Piece","95","195"
"7610196002509","Trisa Matrix","Toothbrush","Toothbrush",\N,\N,"Piece","85","135"
"035017009425","Jovan","perfume","Jovan",\N,\N,"Piece","380","550.24"
"618131009450","Carrera","perfume","Carrera",\N,\N,"Piece","660","1188"
"0000877","Shalis man","perfume","Shalis",\N,\N,"Piece","830","1360"
"6291100631711","Angelo","perfume","Angelo",\N,\N,"Piece","250","425"
"8901314019257","colgate ","Pest","Pest",\N,\N,\N,"142","160"
"8850006232019","Colgate","Pest","Pest",\N,\N,"Piece","140","196"
"8850006202012","Colgate","Pest","Pest",\N,\N,"Piece","140","196"
"8999999707859","Closeup","Pest","Pest",\N,\N,"Piece","135","189"
"5000198202809","Sensodyne","Pest","Pest",\N,\N,"Piece","60","200"
"5000198205756","Sensodyne","Pest","Pest",\N,\N,"Piece","60","200"
"8901314019004","Colgate Charcoal","Pest","Pest",\N,\N,"Piece","160","224"
"8902714330072","Meswak ToothPaste","Pest","Pest",\N,\N,"Piece","85","110"
"8941100648292","Pepsodent","Pest","Pest",\N,\N,"Piece","93","99.98"
"859875003032","Mediplus B","Pest","Pest",\N,\N,"Piece","116","135"
"859875003049","MediPlus M","Pest","Pest",\N,\N,"Piece","77","90"
"8901314021045","Colgate Herbal","Pest","Pest",\N,\N,"Piece","106","125"
"8941100500064","Meril Baby Pest","Pest","Pest",\N,\N,"Piece","56","70"
"8941100501214","Meril Baby Pest","Pest","Pest",\N,\N,\N,"56","70"
"0001141","Colgate Mini","Pest","Pest",\N,\N,"Piece","20","40"
"5000347027147","Aqua Pump 100ml","Pest","Pest",\N,\N,"Piece","195","250"
"8941100649282","pepsodent bangla","Pest","Pest",\N,\N,"Piece","90","105.3"
"8901314077790","Colgate Visible Pest","Pest","Pest",\N,\N,"Piece","110","190"
"8941100648797","Pepsodent Pro Sensitive","Pest","Pest",\N,\N,"Piece","114","135"
"8941100648254","Closeup Deep Action","Pest","Pest",\N,\N,"Piece","80","95.2"
"8941100650868","Closeup Red Pest","Pest","Pest",\N,\N,"Piece","93.25","105"
"8850002000339","Kodomo Baby Brush Set","Pest","Pest",\N,\N,"Piece","120","180"
"8998866102605","Kodomo Baby Brush Set B","Pest","Pest",\N,\N,"Piece","135","195.21"
"8901314010025","Colgate Strong Teeth","Pest","Pest",\N,\N,"Piece","98","120.05"
"8901314010728","Colgate Pest S","Pest","Pest",\N,\N,"Piece","30","45"
"5013965953354","Oral B Pest","Pest","Pest",\N,\N,"Piece","210","295"
"8901030599279","Pepsodent 2 in 1 pest","Pest","Pest",\N,\N,"Piece","205","290"
"8901030293566","Pepsodent 2 in 1 pest","Pest","Pest",\N,\N,"Piece","205","290"
"8901030503054","Closeup Diamond Attraction","Pest","Pest",\N,\N,"Piece","155","220"
"8901314009081","Colgate Active Salt","Pest","Pest",\N,\N,"Piece","120","150"
"8904109450327","Patanjali Pest","Pest","Pest",\N,\N,"Piece","180","250.2"
"8850006324172","Colgate Max Fresh Pest","Pest","Pest",\N,\N,"Piece","160","225"
"5000347014437","Sensodyne Pest","Pest","Pest",\N,\N,"Piece","330","440"
"9502930974273","Sensodyne Pest","Pest","Pest",\N,\N,"Piece","350","470"
"8901571005659","Sensodyne Pest B","Pest","Pest",\N,\N,"Piece","230","320.85"
"8901571004102","Sensodyne Pest S","Pest","Pest",\N,\N,"Piece","100","115"
"0003132","Sensodyne Pest M","Pest","Pest",\N,\N,"Piece","165","195"
"8941100649374","Pepsodent Gumcare","Pest","Pest",\N,\N,"Piece","80","95"
"8941100649855","Pepsodent Germchek M","Pest","Pest",\N,\N,"Piece","57","65"
"8941100614778","Pepsodent Germchek S","Pest","Pest",\N,\N,"Piece","26.5","30"
"8941100650837","Closeup Fresh","Pest","Pest",\N,\N,"Piece","33.75","38"
"8941100651353","Pepsodent Germchek B","Pest","Pest",\N,\N,"Piece","107","110"
"6281056585466","Prophecy","Body Spray","Body Spray",\N,\N,"Piece","230","345"
"8901457030133","Old Spice","Body Spray","Body Spray",\N,\N,"Piece","150","210"
"8908001158244","Fogg Bodyspray","Body Spray","Body Spray",\N,\N,"Piece","225","295"
"8908001158305","Fogg Bodyspray","Body Spray","Body Spray",\N,\N,"Piece","210","330"
"8901725950002","Engage","Body Spray","Body Spray",\N,\N,"Piece","180","260.1"
"8901725950606","Engage","Body Spray","Body Spray",\N,\N,"Piece","180","260.1"
"8901725951900","Engage Woman","Body Spray","Body Spray",\N,\N,"Piece","180","250.2"
"8901725951306","Engage Woman","Body Spray","Body Spray",\N,\N,"Piece","180","250.2"
"0000922","Secret","Body Spray","Body Spray",\N,\N,"Piece","180","240.3"
"0001140","Adiction Strong","Body Spray","Body Spray",\N,\N,"Piece","220","300.3"
"8904103306873","Adiction Strong","Body Spray","Body Spray",\N,\N,"Piece","220","308"
"0000932","He Body Spray","Body Spray","Body Spray",\N,\N,"Piece","180","230.4"
"8906055790649","Layer shot","Body Spray","Body Spray",\N,\N,"Piece","240","336"
"8906055790595","Layer shot","Body Spray","Body Spray",\N,\N,"Piece","240","336"
"4005808299195","Nivea body Spray","Body Spray","Body Spray",\N,\N,"Piece","180","245.34"
"8901450004087","Envy Noir","Body Spray","Body Spray",\N,\N,"Piece","180","310"
"3610400000318","Do it BodySpray","Body Spray","Body Spray",\N,\N,"Piece","150","225"
"3610400000363","El Paso BodySpray","Body Spray","Body Spray",\N,\N,"Piece","157","220.12"
"0001355","Havex Body Spray","Body Spray","Body Spray",\N,\N,"Piece","170","272"
"8901725951207","Engage Woman","Body Spray","Body Spray",\N,\N,"Piece","180","250.2"
"8901725951009","Engage Woman","Body Spray","Body Spray",\N,\N,"Piece","145","220"
"8901399809019","Santoor BodySpray","Body Spray","Body Spray",\N,\N,"Piece","180","270"
"8901399819018","Santoor BodySpray","Body Spray","Body Spray",\N,\N,"Piece","180","270"
"8906055790182","Layer Wottagirl","Body Spray","Body Spray",\N,\N,"Piece","215","310"
"8906055790175","Layer Wottagirl","Body Spray","Body Spray",\N,\N,"Piece","215","310"
"8906055790366","Layer Absolute Game","Body Spray","Body Spray",\N,\N,"Piece","245","370"
"3610400000257","Cigar Bodyspray","Body Spray","Body Spray",\N,\N,\N,"150","200.25"
"614514060025","Blue for Men","Body Spray","Body Spray",\N,\N,"Piece","160","240"
"4005900207975","Nivea Men Body Deodorizer","Body Spray","Body Spray",\N,\N,"Piece","260","350"
"8690973372420","She Body Spray","Body Spray","Body Spray",\N,\N,"Piece","185","240.01"
"8690973050588","She Body Spray","Body Spray","Body Spray",\N,\N,"Piece","195","280"
"8904006303573","Secret","Body Spray","Body Spray",\N,\N,"Piece","190","265"
"8904006303252","Secret","Body Spray","Body Spray",\N,\N,"Piece","190","300"
"8906055790304","Layer Shot","Body Spray","Body Spray",\N,\N,"Piece","240","331.2"
"3587925339646","Havex Body Spray","Body Spray","Body Spray",\N,\N,"Piece","180","270"
"3587925339592","Havex Body Spray","Body Spray","Body Spray",\N,\N,"Piece","180","270"
"3587925339660","Havex Body Spray","Body Spray","Body Spray",\N,\N,"Piece","180","270"
"5014697027900","Yardley Body Spray","Body Spray","Body Spray",\N,\N,"Piece","180","260"
"4035773149904","Yardley Body Spray","Body Spray","Body Spray",\N,\N,"Piece","160","240"
"8901450003257","Denver Body Spray","Body Spray","Body Spray",\N,\N,"Piece","220","330"
"8901450001246","Denver Body Spray","Body Spray","Body Spray",\N,\N,"Piece","230","300"
"8901023004865","Cinthol Body Spray","Body Spray","Body Spray",\N,\N,"Piece","190","285"
"8901023004858","Cinthol Body Spray","Body Spray","Body Spray",\N,\N,"Piece","190","285"
"8901023006920","Cinthol Body Spray","Body Spray","Body Spray",\N,\N,"Piece","190","285"
"6295124024900","Disguise Body Spray ","Body Spray","Body Spray",\N,\N,"Piece","188","285"
"6295124024948","Disguise Body Spray","Body Spray","Body Spray",\N,\N,"Piece","188","285"
"6295124024887","Disguise Body Spray","Body Spray","Body Spray",\N,\N,"Piece","188","285"
"6295124024931","Disguise Body Spray","Body Spray","Body Spray",\N,\N,"Piece","188","285"
"6295124024979","Disguise Body Spray","Body Spray","Body Spray",\N,\N,"Piece","188","285"
"6295124024894","Disguise Body Spray","Body Spray","Body Spray",\N,\N,"Piece","188","285"
"8904006303016","Secret Body Spray","Body Spray","Body Spray",\N,\N,"Piece","185","265.02"
"8717644799512","Axe Chocolate","Body Spray","Body Spray",\N,\N,"Piece","160","240"
"4005808816019","Nivea Body Spray","Body Spray","Body Spray",\N,\N,"Piece","160","250"
"8908001158312","Fogg Body Spray","Body Spray","Body Spray",\N,\N,"Piece","220","330"
"8888202000767","Enchanteur Body Spray","Body Spray","Body Spray",\N,\N,"Piece","160","245"
"8711600995871","Rexona Women Body Spray","Body Spray","Body Spray",\N,\N,"Piece","180","280.01"
"8711600410367","Rexona Women Body Spray","Body Spray","Body Spray",\N,\N,"Piece","180","280.01"
"8717644328040","Rexona Men Body Spray","Body Spray","Body Spray",\N,\N,"Piece","180","300"
"8711600412507","Rexona Men Body Spray","Body Spray","Body Spray",\N,\N,"Piece","180","300"
"025929127256","Color Me Body Spray","Body Spray","Body Spray",\N,\N,"Piece","195","315"
"025929130263","Color Me Body Spray","Body Spray","Body Spray",\N,\N,"Piece","195","315"
"025929126952","Color Me Body Spray","Body Spray","Body Spray",\N,\N,"Piece","195","315"
"025929124118","Color Me Body Spray","Body Spray","Body Spray",\N,\N,"Piece","195","315"
"8699009421231","Love Body Spray","Body Spray","Body Spray",\N,\N,"Piece","85","170"
"8699009421248","Love Body Spray","Body Spray","Body Spray",\N,\N,"Piece","85","170"
"8699009421224","Love Body Spray","Body Spray","Body Spray",\N,\N,"Piece","85","170"
"8699009421255","Love Body Spray","Body Spray","Body Spray",\N,\N,"Piece","85","170"
"3355991002128","One MAn Show Body Spray","Body Spray","Body Spray",\N,\N,"Piece","155","250"
"8712561249553","Axe Body Spray","Body Spray","Body Spray",\N,\N,"Piece","155","240.01"
"8712561218108","Axe Body Spray","Body Spray","Body Spray",\N,\N,"Piece","155","240.01"
"8690586004572","Emotion Body Spray","Body Spray","Body Spray",\N,\N,"Piece","167","240"
"8690586257602","Emotion Body Spray","Body Spray","Body Spray",\N,\N,"Piece","167","240"
"8690586014410","Emotion Body Spray","Body Spray","Body Spray",\N,\N,"Piece","167","240"
"8690586258609","Emotion Body Spray","Body Spray","Body Spray",\N,\N,"Piece","167","240"
"8690586301671","Emotion Body Spray","Body Spray","Body Spray",\N,\N,"Piece","167","240"
"8690586004534","Emotion Body Spray","Body Spray","Body Spray",\N,\N,"Piece","167","240"
"8000630040843","Dove Body Spray","Body Spray","Body Spray",\N,\N,"Piece","130","200"
"7791293033648","Dove Body Spray","Body Spray","Body Spray",\N,\N,"Piece","130","200"
"7791293033655","Dove Body Spray","Body Spray","Body Spray",\N,\N,"Piece","130","200"
"4005808837311","Nivea Body Spray","Body Spray","Body Spray",\N,\N,"Piece","218","250"
"4005808307258","Nivea Body Spray","Body Spray","Body Spray",\N,\N,"Piece","218","250"
"4005808302598","Nivea Body Spray","Body Spray","Body Spray",\N,\N,"Piece","218","250"
"4005808303427","Nivea Body Spray","Body Spray","Body Spray",\N,\N,"Piece","218","250"
"8690973050595","She Body Spray","Body Spray","Body Spray",\N,\N,"Piece","195","280"
"8690973375377","She Body Spray","Body Spray","Body Spray",\N,\N,"Piece","195","280"
"8690973375308","She Body Spray","Body Spray","Body Spray",\N,\N,"Piece","195","280.01"
"8690973051141","She Body Spray","Body Spray","Body Spray",\N,\N,"Piece","195","280.01"
"8690973375445","She Body Spray","Body Spray","Body Spray",\N,\N,"Piece","205","270"
"8690973050694","She Body Spray","Body Spray","Body Spray",\N,\N,"Piece","195","280.02"
"8690973050601","She Body Spray","Body Spray","Body Spray",\N,\N,"Piece","190","280.01"
"5014697027924","Yardley Body Spray","Body Spray","Body Spray",\N,\N,"Piece","180","260"
"5014697027962","Yardley Body Spray","Body Spray","Body Spray",\N,\N,"Piece","185","290"
"5014697027641","Yardley Body Spray","Body Spray","Body Spray",\N,\N,"Piece","185","230"
"8901030490484","Axe Body Spray","Body Spray","Body Spray",\N,\N,"Piece","305","380"
"8901030490507","Axe Body Spray","Body Spray","Body Spray",\N,\N,"Piece","305","380"
"8901030490477","Axe Body Spray","Body Spray","Body Spray",\N,\N,"Piece","305","380"
"8853502010280","USA Black Soap","SHOAP","Soap",\N,\N,"Piece","90","135"
"8902102230212","Margo","SHOAP","Soap",\N,\N,"Piece","44","75"
"8901030283130","Dove Shoap 50g","SHOAP","Soap",\N,\N,"Piece","22.5","45"
"8850169047024","Imperial Leather 200g","SHOAP","Soap",\N,\N,"Piece","74","130"
"6297000323060","Imperial Leather 115g","SHOAP","Soap",\N,\N,"Piece","55","88"
"8941100648643","LUX Soap 150 g","SHOAP","Soap",\N,\N,\N,"38","42.01"
"8901725921828","Fiama Bars","SHOAP","Soap",\N,\N,"Piece","110","145"
"8901725921736","Fiama Bars","SHOAP","Soap",\N,\N,\N,"110","145"
"8901725921026","Fiama Bars","SHOAP","Soap",\N,\N,"Piece","85","120"
"8941100650059","Lux Soap 100g ","SHOAP","Soap",\N,\N,\N,"27.5","30"
"8513692165404","Sandalina Sandal Soap","SHOAP","Soap",\N,\N,"Piece","35","44"
"0002243","Gacotouch Soap","SHOAP","Soap",\N,\N,"Piece","35","45"
"7501056349288","Dove Soap 135 g","SHOAP","Soap",\N,\N,"Piece","85","130"
"8717163327753","Dove Soap 135 g","SHOAP","Soap",\N,\N,"Piece","68","105"
"8901725937164","Vivel Soap","SHOAP","Soap",\N,\N,"Piece","50","70"
"8901725937065","Vivel Soap","SHOAP","Soap",\N,\N,"Piece","50","70"
"7501056371821","Dove Soap 135 g","SHOAP","Soap",\N,\N,\N,"75","110"
"4035773072745","Yardley Soap","SHOAP","Soap",\N,\N,"Piece","80","105"
"8903105011518","Yardley Soap","SHOAP","Soap",\N,\N,"Piece","93","115"
"8717163616468","Dove Soap 135 g","SHOAP","Soap",\N,\N,"Piece","68","105"
"8712100195457","Dove Soap 135 g","SHOAP","Soap",\N,\N,"Piece","80","105"
"8711700684231","Dove Soap 135 g","SHOAP","Soap",\N,\N,"Piece","69","105"
"019100220805","Jergens Soap","SHOAP","Soap",\N,\N,"Piece","70","110"
"6291004110251","Enchanteur Soap","SHOAP","Soap",\N,\N,"Piece","83","125"
"6921340900567","Enchanteur Soap","SHOAP","Soap",\N,\N,"Piece","83","125"
"8992821100996","Acnes Soap","SHOAP","Soap",\N,\N,"Piece","140","210"
"8901138714550","Himalaya Soap","SHOAP","Soap",\N,\N,"Piece","120","180"
"8851932187176","Vaselina Soap","SHOAP","Soap",\N,\N,"Piece","80","120"
"8711600842984","Dove Soap 135 g","SHOAP","Soap",\N,\N,"Piece","80","105"
"8858832533553","Papaya Soap","SHOAP","Soap",\N,\N,"Piece","90","135"
"8857122751769","Tamarind Soap","SHOAP","Soap",\N,\N,"Piece","70","105"
"8717163566282","Dove Soap 135 g","SHOAP","Soap",\N,\N,"Piece","63","105"
"8717163989876","Dove Soap 135 g","SHOAP","Soap",\N,\N,"Piece","95","130.15"
"8000700000005","Dove Soap 100 g","SHOAP","Soap",\N,\N,"Piece","50","80"
"8712561538077","Dove Soap 100 g","SHOAP","Soap",\N,\N,"Piece","50","80"
"8711600804357","Dove Soap 100 g","SHOAP","Soap",\N,\N,"Piece","50","80"
"8941100283202","Dettol Soap","SHOAP","Soap",\N,\N,"Piece","52.5","58"
"8993560024017","Dettol Soap","SHOAP","Soap",\N,\N,"Piece","50","60"
"6281006479562","Lux Soap 170g","SHOAP","Soap",\N,\N,"Piece","85","120"
"6281006479760","Lux Soap 170g","SHOAP","Soap",\N,\N,"Piece","85","120"
"6281031091234","Fa Soap","SHOAP","Soap",\N,\N,"Piece","85","130"
"6281031091210","Fa Soap","SHOAP","Soap",\N,\N,"Piece","82","115"
"4005808135318","Nivea Soap","SHOAP","Soap",\N,\N,"Piece","76","100.1"
"8901030609213","Pears Soap","SHOAP","Soap",\N,\N,"Piece","90","135"
"6281001342045","Palmolive Soap 135 g","SHOAP","Soap",\N,\N,"Piece","80","135.2"
"6221155019165","Zest Soap","SHOAP","Soap",\N,\N,"Piece","90","135"
"8941100648636","Lux Soap 150g","SHOAP","Soap",\N,\N,"Piece","38","42.01"
"8941100648667","Lux Soap 100g","SHOAP","Soap",\N,\N,"Piece","26","28"
"309973843004","Flex Body Shampoo","shampoo","Shampoo",\N,\N,"Piece","385","580"
"8992304024368","Loreal Shampoo","shampoo","Shampoo",\N,\N,"Piece","480","720"
"8992304031281","Loreal Shampoo","shampoo","Shampoo",\N,\N,"Piece","480","720"
"8851932353823","Sunsilk 450ml","shampoo","Shampoo",\N,\N,"Piece","415","580"
"8851932353847","Sunsilk 450ml","shampoo","Shampoo",\N,\N,"Piece","380","570"
"8851932353854","Sunsilk 450ml","shampoo","Shampoo",\N,\N,"Piece","310","465"
"8901030421389","Tresemme Shampo","shampoo","Shampoo",\N,\N,"Piece","600","780"
"8901526105984","Loreal Shampoo+conditioner","shampoo","Shampoo",\N,\N,"Piece","260","390"
"8851932273664","Sunsilk 340ml","shampoo","Shampoo",\N,\N,\N,"340","510"
"8851932300407","Sunsilk 320ml","shampoo","Shampoo",\N,\N,"Piece","265","425"
"8851932289344","Sunsilk 320ml","shampoo","Shampoo",\N,\N,"Piece","300","450"
"8851932300391","Sunsilk 320ml","shampoo","Shampoo",\N,\N,\N,"300","510"
"8851932316354","Tresemme Shampo Keratin","shampoo","Shampoo",\N,\N,"Piece","400","560"
"309972810007","Flex Body Shampoo","shampoo","Shampoo",\N,\N,"Piece","385","580"
"309972808004","Flex Shampoo","shampoo","Shampoo",\N,\N,"Piece","385","580"
"8901030573194","Tresemme Hairfall Controll","shampoo","Shampoo",\N,\N,"Piece","225","300.38"
"4902430399357","Pantene 340ml Thai","shampoo","Shampoo",\N,\N,"Piece","260","325"
"4902430400619","Pantene 340ml Thai","shampoo","Shampoo",\N,\N,"Piece","260","340"
"4902430401012","Pantene 340ml Thai","shampoo","Shampoo",\N,\N,"Piece","260","340"
"4902430400879","Pantene 170ml Thai","shampoo","Shampoo",\N,\N,"Piece","145","185"
"4902430400886","Pantene 170ml Thai","shampoo","Shampoo",\N,\N,"Piece","150","185"
"4902430400602","Pantene 170ml Thai","shampoo","Shampoo",\N,\N,"Piece","160","185"
"4902430142083","Head & Shoulder 170ml Thai","shampoo","Shampoo",\N,\N,"Piece","169","195"
"4902430396028","Head & Shoulder 170ml Thai","shampoo","Shampoo",\N,\N,"Piece","180","215"
"4902430102247","Head & Shoulder 170ml Thai","shampoo","Shampoo",\N,\N,"Piece","134.4","180.09"
"4902430430715","Head & Shoulder 330ml Thai","shampoo","Shampoo",\N,\N,"Piece","260","325"
"0001415","Head & Shoulder 330ml Thai","shampoo","Shampoo",\N,\N,"Piece","265","325.42"
"0001416","Head & Shoulder 330ml Thai","shampoo","Shampoo",\N,\N,"Piece","265","324.89"
"3600521767818","Loreal Elvive Shampoo 400ml","shampoo","Shampoo",\N,\N,"Piece","350","525"
"0001440","Sunsilk 480ml","shampoo","Shampoo",\N,\N,"Piece","330","595"
"4902430397483","Head & Shoulder 330ml Thai","shampoo","Shampoo",\N,\N,"Piece","260","360"
"4902430397827","Head & Shoulder 330ml Thai","shampoo","Shampoo",\N,\N,"Piece","260","360"
"8941100645543","Clear Men","shampoo","Shampoo",\N,\N,"Piece","275","320.38"
"8941100648445","Clear Shampo Bangla","shampoo","Shampoo",\N,\N,"Piece","273.17","310"
"8941100645611","Clear men Shampoo","shampoo","Shampoo",\N,\N,"Piece","169","195"
"8851932262460","Clear Men Shampoo","shampoo","Shampoo",\N,\N,"Piece","305","450"
"8851932314077","Clear Men Shampoo","shampoo","Shampoo",\N,\N,"Piece","310","434"
"0001721","Select Plus Shampoo","shampoo","Shampoo",\N,\N,"Piece","150","175"
"8998866105286","Kodomo Shampoo","shampoo","Shampoo",\N,\N,"Piece","210","315"
"8998866105279","Kodomo Shampoo","shampoo","Shampoo",\N,\N,"Piece","180","270"
"6281006439894","Dove Men Shampoo","shampoo","Shampoo",\N,\N,"Piece","410","615"
"8901030601521","Clinic Plus","shampoo","Shampoo",\N,\N,"Piece","270","380.16"
"037000062035","Head & Shoulder Classic 2 in 1","shampoo","Shampoo",\N,\N,"Piece","320","450"
"8851932299800","Sunsilk Shampoo 320ml","shampoo","Shampoo",\N,\N,"Piece","340","510"
