product_code,product_name,category_name,type_name,description,brand_name,unit_type,purchase_cost,sell_price
"8901030323867","Ponds Sandal 300 g","powder","Ponds sandal",\N,\N,"Piece","265","380"
"8901030323782","Ponds Dreamflower400 g","powder","Ponds Dreamfiower",\N,\N,"Piece","325","455"
"8901030450976","Ponds Powder DreamFlower 400g","powder","Ponds Dreamfiower",\N,\N,"Piece","250","325"
"8901030583896","Ponds Dreamflower 100 g","powder","Ponds Dreamfiower s",\N,\N,\N,"110","160"
"8908001158022","Whitetone 70g","powder","Whit tone",\N,\N,"Piece","135","185"
"8908001158077","WhiteTone 30g","powder","Whit tone",\N,\N,\N,"70","110"
"8908001158299","WhiteTone 50g","powder","Whit tone",\N,\N,\N,"105","150"
"8901088062398","Livon oil 100 ml","Hair Oil","Livon oil",\N,\N,\N,"290","435"
"8901450003592","Envy1000","Body Spray","Envy1000",\N,\N,\N,"180","234"
"8901450004735","Envy 1000 Body Spray","Body Spray","Envy1000",\N,\N,"Piece","250","350"
"8901450004711","Envy 1000 Body Spray","Body Spray","Envy1000",\N,\N,"Piece","250","350"
"8901450004728","Envy 1000 Body Spray","Body Spray","Envy1000",\N,\N,"Piece","250","350"
"8901030595783","Lakme eyeconin","Kajal","eyeconic",\N,\N,\N,"210","350"
"0000490","nior","Kajal","eyeconic",\N,\N,"Piece","30","52.2"
"6946537005757","Colossal","Kajal","Colossal",\N,\N,\N,"180","300"
"8901138512460","Himalaya Neem Facewash 100 ml","Facewash","Himalaya",\N,\N,\N,"162","250"
"8901138512187","Himalaya Neem Facewash 50 ml","Facewash","Himalaya",\N,\N,\N,"78","110"
"8901030556340","ponds white beauty Cream 50 gm","Ponds White Beauty","Ponds White beauty cream",\N,\N,"Piece","255","415"
"8901030638084","ponds white beauty Cream 35 g","Ponds White Beauty","Ponds White beauty cream m",\N,\N,"Piece","172","250"
"8901030556326","ponds white beauty Cream 25 g","Ponds White Beauty","Ponds White beauty cream s",\N,\N,"Piece","98","165"
"8901030393761","ponds white beauty Facewash 100 g","Facewash","Ponds White beauty Facewash 100 g",\N,\N,"Piece","205","320"
"8999999040451","Ponds White Beauty Pearl 100g","Facewash","Ponds White beauty Facewash 100 g",\N,\N,"Piece","250","350"
"8901030371417","ponds white beauty Facewash 50 gm","Facewash","Ponds White beauty Facewash",\N,\N,"Piece","118","165.2"
"8901526208616","Garnier White Complete 40g","Fairness Cream","Garnier White Complete Cream",\N,\N,"Piece","180","325"
"8901526205066","Garnier White Complete 40 g","Fairness Cream","Garnier White Complete Cream",\N,\N,"Piece","260","390"
"8901526212743","Garnier White Complete 18 g","Fairness Cream","Garnier White Complete Cream s",\N,\N,"Piece","95","123.5"
"8901526213054","Garnier White Complete 18g","Fairness Cream","Garnier White Complete Cream s",\N,\N,"Piece","110","165"
"3600520770925","Loreal Infallible 30 ml","Make Up","Loreal Infallible",\N,\N,"Piece","120","450"
"8901030175046","Lakme Eyeliner 9 ml","Make Up","Lakme Eyeliner",\N,\N,"Piece","135","240"
"8901030545429","Fair & Lovely BB Cream 40 gm","Fairness Cream","Ponds BB Cream",\N,\N,"Piece","170","290"
"8901030456619","Ponds BB Cream 18 g","Fairness Cream","Ponds BB Cream",\N,\N,"Piece","195","280"
"8901526209637","Garnier Men Acno Fight","Facewash","Garnier Men",\N,\N,"Piece","220","315"
"8901526212095","Garnier Men facewash set","Facewash","Garnier Men",\N,\N,"Piece","225","300.38"
"806360320600","Lotus Whiteglow","Fairness Cream","Lotus Cream",\N,\N,"Piece","440","660"
"806360270608","Lotus Whiteglow Night","Fairness Cream","Lotus Cream",\N,\N,"Piece","400","600"
"8904006302750","WILD STONE","Body Spray","WILD STONE",\N,\N,"Piece","180","252"
"8904006305591","WILD STONE Iron","perfume","WILD STONE",\N,\N,"Piece","260","380.12"
"8904006306192","WILD STONE Perfume","perfume","WILD STONE",\N,\N,"Piece","265","410"
"8904006305614","Wild Stone Chrome","perfume","WILD STONE",\N,\N,"Piece","260","380.12"
"8904006305621","Wild Stone Copper","perfume","WILD STONE",\N,\N,"Piece","260","380.12"
"8906055790281","LAYERR SHOT","Body Spray","LAYERR SHOT",\N,\N,"Piece","210","315"
"8906055790380","LAYERR SHOT ABSOLUTE","Body Spray","LAYERR SHOT ABSOLUTE",\N,\N,"Piece","240","330"
"0001139","LAYERR SHOT LIVE","Body Spray","LAYERR SHOT LIVE",\N,\N,"Piece","240","350.4"
"8904103306903","ADICTION PERFUME","perfume","ADICTION",\N,\N,"Piece","270","405"
"8904103306859","ADICTION BODY SPRAY","Body Spray","ADICTION",\N,\N,"Piece","210","294"
"8904006303597","secret temptation","Body Spray","sectet ",\N,\N,"Piece","190","265"
"8901725951108","ENGAGE BODY SPARY ","Body Spray","ENGAGE",\N,\N,"Piece","180","198"
"0000717","Engage","Body Spray","ENGAGE",\N,\N,"Piece","280","420"
"8908001158954","FOGG MONARCH","Body Spray","FOGG",\N,\N,\N,"210","330"
"8901248268066","HE BODY SPRAY","Body Spray","HE",\N,\N,"Piece","170","238"
"8901277014146","PARK AVENUE IMPACT MAGNIFICO","perfume","PARK AVENUE IMPACT",\N,\N,"Piece","280","420"
"8908001158718","FOGG blue skies ","perfume","FOGG",\N,\N,"Piece","290","400.2"
"8904238300012","Fogg Perfume","perfume","FOGG",\N,\N,"Piece","500","735"
"8904238300043","Fogg Perfume","perfume","FOGG",\N,\N,"Piece","490","735"
"8904238300005","Fogg Perfume","perfume","FOGG",\N,\N,"Piece","500","735"
"8904238300029","Fogg Perfume","perfume","FOGG",\N,\N,"Piece","500","735"
"8904238300050","Fogg Perfume","perfume","FOGG",\N,\N,"Piece","490","735"
"8904238300036","Fogg Perfume","perfume","FOGG",\N,\N,"Piece","550","770"
"8904238300067","Fogg Perfume","perfume","FOGG",\N,\N,"Piece","490","735"
"8901725950101","ENGAGE BODY SPARY for man ","Body Spray","engage ",\N,\N,"Piece","180","260.1"
"8908001158596","fogg black ","Body Spray","FOGG",\N,\N,\N,"270","335"
"4005808594306","nivea whitening","Body Spray","nivea",\N,\N,"Piece","230","322"
"4005808816002","Nivea body Spray","Body Spray","nivea",\N,\N,"Piece","175","245"
"8901030203176","vaseline hair tonic oil 300ml","Hair Oil","vaseline",\N,\N,"Piece","195","253.5"
"8901030025297","vaseline hair tonic 200ml","Hair Oil","vaseline",\N,\N,"Piece","145","200.1"
"8901088021692","hair and care oil 300ml","Hair Oil","hair and care ",\N,\N,"Piece","225","292.5"
"8901088120401","hair and care oil 200ml","Hair Oil","hair and care",\N,\N,"Piece","130","195"
"8901088028097","nihar coconut hair oil 400ml","Hair Oil","nihar coconut ",\N,\N,"Piece","240","312"
"8906014201407","keo karpin oil 300ml","Hair Oil","keo karpin",\N,\N,\N,"195","280"
"8906014201209","Keo Karpin 100ml","Hair Oil","keo karpin",\N,\N,"Piece","85","119"
"8851932344562","tresemme NEW","shampoo","tresemme NEW",\N,\N,"Piece","245","300.13"
"6281006479722","LUX Soap","SHOAP","LUX 170 G",\N,\N,"Piece","71","115"
"0000386","LUX 170 G","SHOAP","LUX 170 G",\N,\N,"Piece","65","84.5"
"6281001342014","Palmolive 175 g","SHOAP","Palmolive",\N,\N,"Piece","112","145.6"
"6281001342021","Palmolive Soap","SHOAP","Palmolive",\N,\N,"Piece","112","145.6"
"6281001342083","Palmolive","SHOAP","Palmolive",\N,\N,"Piece","112","145.6"
"067238891190","Dove Soap 135 g","SHOAP","Dove",\N,\N,"Piece","85","120.03"
"0001773","Dove Soap 135 g","SHOAP","Dove",\N,\N,"Piece","65","97.5"
"4902430400992","Pantene 340 ml","shampoo","Pantene",\N,\N,"Piece","260","340"
"0002798","Pantene 375 ml","shampoo","Pantene",\N,\N,"Piece","430","560"
"0000833","Pantene 2in1","shampoo","Pantene",\N,\N,"Piece","330","462"
"4902430411776","Head & Shoulder 330 ml","shampoo","Head & Shoulder",\N,\N,"Piece","240","310.01"
"0000834","Head & Shoulder S","shampoo","Head & Shoulder",\N,\N,"Piece","150","210"
"0000835","Head & Shoulder M","shampoo","Head & Shoulder",\N,\N,"Piece","270","378"
"0000836","Head & Shoulder B","shampoo","Head & Shoulder",\N,\N,"Piece","600","840"
"8851932299787","Sunsilk 320 ml","shampoo","Sunsilk 320 ml",\N,\N,"Piece","190","300.2"
"3700082500104","Maxi Body Spray","Body Spray","Maxi body spray",\N,\N,"Piece","170","255"
"3700082500364","Havoc Gold","Body Spray","Havoc",\N,\N,"Piece","180","270"
"3355991000230","ONE MAN SHOW 100 ml","perfume","ONE MAN SHOW",\N,\N,"Piece","810","1215"
"3014260004873","Gillette Foam 200 ml","Saving Cream","Gillette Foam",\N,\N,"Piece","150","210"
"0001719","Meril Kool Saving Foam","Saving Cream","Gillette Foam",\N,\N,"Piece","160","190.4"
"8941100500590","Meril Kool Saving Foam","Saving Cream","Gillette Foam",\N,\N,"Piece","200","240"
"7702018979202","Gillette Gel 200 ml","Saving Cream","Gillette Gel",\N,\N,\N,"212","301.04"
"7702018980819","Gillette Gel","Saving Cream","Gillette Gel",\N,\N,"Piece","210","300.3"
"8851932231374","Dove 375 ml","shampoo","Dove 375 ml",\N,\N,"Piece","350","500"
"8851932231091","Dove Shampoo 375ml","shampoo","Dove 375 ml",\N,\N,"Piece","350","525"
"8851932231015","Dove Shampoo 375ml","shampoo","Dove 375 ml",\N,\N,"Piece","280","435"
"8718114562506","Dove Conditioner 200 ml","Conditioner","Dove Conditioner",\N,\N,"Piece","190","285"
"8718114628004","Dove Conditioner","Conditioner","Dove Conditioner",\N,\N,"Piece","180","270"
"0000831","Dove Conditioner","Conditioner","Dove Conditioner",\N,\N,"Piece","160","224"
"8851932290340","Dove Conditioner","Conditioner","Dove Conditioner",\N,\N,\N,"250","250"
"8718114627007","Dove Conditioner","Conditioner","Dove Conditioner",\N,\N,"Piece","180","270"
"079400206596","Dove Conditioner","Conditioner","Dove Conditioner",\N,\N,\N,"360","486"
"079400866707","Dove Conditioner","Conditioner","Dove Conditioner",\N,\N,"Piece","370","560"
"88530215","Johnsons Baby Cream 100 g","Johnsons Baby","Johnsons Baby Cream",\N,\N,"Piece","340","450"
"3574660149548","Johnsons Baby Soft Cream 200 ml","Johnsons Baby","Johnsons Baby Cream",\N,\N,"Piece","210","300"
"3574660057607","Johnsons Baby Soft Cream","Johnsons Baby","Johnsons Baby Cream",\N,\N,"Piece","260","360.36"
"88530208","Johnsons Baby Cream 50 g","Johnsons Baby","Johnsons Baby Cream",\N,\N,"Piece","150","195"
"88531649","Johnsons Baby Cream S","Johnsons Baby","Johnsons Baby Cream",\N,\N,"Piece","200","290"
"4005900008442","Nivea Soft 200 ml","Fairness Cream","Nivea Soft",\N,\N,"Piece","320","480"
"4005808890590","Nivea Soft 100 ml","Fairness Cream","Nivea Soft",\N,\N,"Piece","185","280"
"4902430657150","Gillette Mach3","Blades","Gillette Blades",\N,\N,"Piece","270","380"
"047400179349","Gillete Mach 3 4s","Blades","Gillette Blades",\N,\N,"Piece","456","510"
"047400179240","Gillete Mach 3 2s","Blades","Gillette Blades",\N,\N,"Piece","230","273.01"
"7702018918041","Gillette Fusion","Blades","Gillette Fusion",\N,\N,"Piece","558","625.02"
"7702018879069","Gillette Fusion 4s","Blades","Gillette Fusion",\N,\N,"Piece","680","880.06"
"7702018877478","Gillette Fusion 2s","Blades","Gillette Fusion",\N,\N,"Piece","370","450.3"
"7610196001052","Trisa Fresh","Toothbrush","Trisa fresh",\N,\N,"Piece","132","185"
"7610196003650","Trisa Flexible Head","Toothbrush","Trisa Flexible Head",\N,\N,"Piece","124","173.6"
"7610196002530","Trisa Flexible","Toothbrush","Trisa Flexible",\N,\N,"Piece","113","158.2"
"7610196064545","Trisa Pearl White","Toothbrush","Trisa Pearl White",\N,\N,"Piece","85","119"
"7610196063852","Trisa Pearl White","Toothbrush","Trisa Pearl White",\N,\N,"Piece","90","135"
"7610196001564","Trisa Focus","Toothbrush","Trisa Focus",\N,\N,"Piece","85","130"
"5000101911231","Imperial Leather 175 g","SHOAP","Imperial Leather",\N,\N,"Piece","56","100.08"
"5000101911316","Imperial Leather","SHOAP","Imperial Leather",\N,\N,"Piece","95","135"
"0000747","Imperial Leather 175g","SHOAP","Imperial Leather",\N,\N,"Piece","0","0"
"5000101911071","Imperial Leather","SHOAP","Imperial Leather",\N,\N,"Piece","75","135"
"5017306008321","Pears 125 g","SHOAP","Pears",\N,\N,"Piece","80","115"
"8901030005176","Pears","SHOAP","Pears",\N,\N,"Piece","70","135.1"
"8901030024023","Pears","SHOAP","Pears",\N,\N,"Piece","70","135"
"8850007020462","Johnsons Baby Soap 75 g","Johnsons Baby","Johnsons Baby Soap",\N,\N,"Piece","55","85"
"6291100762927","Johnsons Baby Soap 125 g","Johnsons Baby","Johnsons Baby Soap",\N,\N,"Piece","55","77"
"810402002348","Mouth Spray 20 ml","Mouth Wash","Mouth Spray",\N,\N,"Piece","80","104"
"8850007811251","Listerine Mouth Wash Big","Mouth Wash","Mouth Spray",\N,\N,"Piece","300","510"
"6221048408106","Signal Pest 182 g","Pest","Signal Pest",\N,\N,"Piece","110","143"
"8851228000226","Darlie Pest 180 ml","Pest","Darlie Pest",\N,\N,"Piece","170","230.01"
"8901030023583","vaseline 240 ml"," Skin Jelly","vaseline 240 ml",\N,\N,"Piece","245","343"
"89004838","vaseline 120 ml"," Skin Jelly","vaseline 120 ml",\N,\N,"Piece","180","270"
"50007820","Astral 50 ml","Fairness Cream","Astral Cream",\N,\N,"Piece","25","50"
"6949777600232","Cotton Swabs","Cotton Bud","Cotton Swabs",\N,\N,"Piece","25","31.25"
"8851932332422","Lux Shower Gel 500 ml","Body Wash","Lux Shower gel",\N,\N,"Piece","330","462"
"8999999036591","Lux Shower Gel 250 ml","Body Wash","Lux Shower gel S",\N,\N,"Piece","140","196"
"7640142778721","DENIM Dedorant Roll","Dedorant Roll","Denim",\N,\N,"Piece","145","240"
"8888202018175","Enchanteur Dedorant Roll","Dedorant Roll","Enchanteur",\N,\N,"Piece","120","180"
"4015000519977","Fa Dedorent Roll","Dedorant Roll","Fa Passion",\N,\N,"Piece","115","190"
"6291100760459","Johnsons Baby Soap 125 g","Johnsons Baby","Johnsons Baby Soap",\N,\N,"Piece","75","105"
"9556006060308","Johnsons Baby Bath 100 ml","Johnsons Baby","Johnsons Baby Bath",\N,\N,"Piece","90","126"
"9556006060001","Johnsons Baby Bath 200 ml","Johnsons Baby","Johnsons Baby Bath B",\N,\N,"Piece","175","245"
"9556006012093","Johnsons Top-To-Toe 200 ml","Johnsons Baby","Johnsons Top-To-Toe",\N,\N,"Piece","175","260"
"9556006012413","Johnsons Baby 500 ml","Johnsons Baby","Johnsons Top-To-Toe",\N,\N,"Piece","350","490"
"9556006012086","johnsons top to toe","Johnsons Baby","Johnsons Top-To-Toe",\N,\N,"Piece","100","150"
"9556006014547","Johnsons Baby Shampoo 100 ml","Johnsons Baby","Johnsons Baby Shampoo",\N,\N,"Piece","98","150"
"8901012116340","Johnsons Baby Shampoo","Johnsons Baby","Johnsons Baby Shampoo",\N,\N,"Piece","115","180"
"9556006000250","Johnsons Baby Shampoo 200 ml","Johnsons Baby","Johnsons Baby Shampoo B",\N,\N,"Piece","165","250"
"3574660048124","Jhonson Shampoo 500ml.","Johnsons Baby","Johnsons Baby Shampoo B",\N,\N,"Piece","270","450.36"
"8420086720104","Max Touch 2010","Make Up","Max Touch 2010",\N,\N,"Piece","4000","6800"
"6949301120403","Max Touch 2040","Make Up","Max Touch 2040",\N,\N,\N,"7700","10780"
"8420086720227","Max Touch 2022","Make Up","Max Touch 2022",\N,\N,"Piece","2700","4590"
"8420086720098","Max Touch 2009","Make Up","Max Touch 2009",\N,\N,"Piece","3600","6120"
"8420086721613","Max Touch 2161","Make Up","Max Touch 2161",\N,\N,"Piece","2850","4275"
"6923044783590","Aroma Nail Polish","Make Up","Aroma Nail Polish",\N,\N,"Piece","50","112"
"6944261500272","Aroma Nail Polish Jori","Make Up","Aroma Nail Polish Jori",\N,\N,"Piece","75","120"
"6922965185117","Ever Beauty Eyeliner","Make Up","Eyeliner",\N,\N,"Piece","110","220"
"6903072250059","Eye Makeup","Make Up","Eyeliner",\N,\N,"Piece","150","285"
"6903072262229","Eyeliner Waterproof","Make Up","Eyeliner",\N,\N,"Piece","150","315"
"8564563336218","Mac","Make Up","Eyeliner",\N,\N,"Piece","150","270"
"8858946286246","Mac Eyeliner","Make Up","Eyeliner",\N,\N,"Piece","130","275"
"6903072248759","Kiss Beauty","Make Up","Eyeliner",\N,\N,"Piece","170","425"
"0001479","Bonny Ann Eyeliner","Make Up","Eyeliner",\N,\N,"Piece","25","50"
"0001480","La Femme waterproof eyeliner","Make Up","Eyeliner",\N,\N,"Piece","38","95"
"8858854600073","Make Up Fixing","Make Up","Make Up Fixing",\N,\N,"Piece","280","420"
"6958741940199","Sara Rose 4019","Make Up","Sara Rose 4019",\N,\N,"Piece","850","1275"
"6958741940809","Sara Rose 4080","Make Up","Sara Rose 4080",\N,\N,"Piece","850","1275"
"6958741940694","Sara Rose 4069","Make Up","Sara Rose 4069",\N,\N,"Piece","900","1350"
"6958741940922","Sara Rose 4092","Make Up","Sara Rose 4092",\N,\N,"Piece","600","900"
"6958741940724","Sara Rose 4072","Make Up","Sara Rose 4072",\N,\N,"Piece","450","675"
"6923859299996","Ever Beauty Eye Shadow","Make Up","Eye Shadow",\N,\N,"Piece","50","75"
"6953743361690","Miss Rose EyeShadow and Loose Powder","Make Up","Eye Shadow",\N,\N,"Piece","160","272"
"0001539","Chanlanya Eyeshadow box","Make Up","Eye Shadow",\N,\N,"Piece","55","150"
"6935367660540","Roseleaf Eyeshow kit","Make Up","Eye Shadow",\N,\N,"Piece","130","480.09"
"6935367660809","Eyeshadow Kit","Make Up","Eye Shadow",\N,\N,\N,"140","280"
"6958741931210","Kiss Touh Eyeshadow","Make Up","Eye Shadow",\N,\N,"Piece","115","230"
"6958741931234","Kiss Touh Eyeshadow","Make Up","Eye Shadow",\N,\N,\N,"115","230"
"6958741931203","Kiss Touh Eyeshadow","Make Up","Eye Shadow",\N,\N,"Piece","115","230"
"6958741950808","Roseleaf Eyeshow kit","Make Up","Eye Shadow",\N,\N,"Piece","140","400"
"6933235682083","Max Girl Eyeshadow Kit","Make Up","Eye Shadow",\N,\N,"Piece","130","260"
"6958741930480","Roseleaf Eyeshow kit","Make Up","Eye Shadow",\N,\N,"Piece","150","480"
"8299122000230","Mac Eyeshadow Kit","Make Up","Eye Shadow",\N,\N,"Piece","750","1350"
"6942137900768","Eyeshadow Make Up Kit","Make Up","Eye Shadow",\N,\N,"Piece","80","250"
"651986410248","Chocolate Bar Eyeshadow","Make Up","Eye Shadow",\N,\N,"Piece","350","630"
"651986410194","Chocolate Bar Eyeshadow","Make Up","Eye Shadow",\N,\N,"Piece","550","880"
"651986410255","Chocolate Bar Eyeshadow","Make Up","Eye Shadow",\N,\N,"Piece","550","880"
"6042149190031","Naked Eyeshadow","Make Up","Eye Shadow",\N,\N,"Piece","350","630"
"604214919006","Naked Eyeshadow","Make Up","Eye Shadow",\N,\N,"Piece","250","630"
"681619803949","Nude Eyeshadow","Make Up","Eye Shadow",\N,\N,"Piece","380","650"
"681619501401","Nude Eyeshadow","Make Up","Eye Shadow",\N,\N,"Piece","380","650"
"8992304004056","Loreal True Match Fresh","Make Up","Loreal True Match Fresh",\N,\N,"Piece","160","624"
"6923492530937","Olay True Match Fresh","Make Up","Olay True Match Fresh",\N,\N,"Piece","150","350.1"
"4892218000813","MAC Cashmere Tube","Make Up","MAC Cashmere",\N,\N,"Piece","150","435"
"8935030233192","Loreal Eyeliner","Make Up","Loreal Eyeliner",\N,\N,"Piece","150","210"
"0000148","Loreal Loose Powder","Make Up","Loreal Loose Powder",\N,\N,"Piece","200","280"
"6903056104934","Ever Beauty Medical Powder","Make Up","Ever Beauty Medical Powder",\N,\N,"Piece","180","270"
"6900851041099","Sara Rose Medical Powder 24 g","Make Up","Sara Rose Medical Powder",\N,\N,"Piece","180","252"
"6900851041082","Sara Rose Medical Powder 26 g","Make Up","Sara Rose Medical Powder",\N,\N,"Piece","180","252"
"8806338715492","Lock'N Summer","Make Up","Lock'N Summer",\N,\N,"Piece","150","210"
"8901030365874","Lakme F/P 20 g","Make Up","Lakme f/P",\N,\N,"Piece","130","182"
"8901030230141","Lakme Absolute F/P 20 g","Make Up","Lakme Absolute f/P",\N,\N,"Piece","120","180"
"0000154","Shiseido F/P","Make Up","SHISEILDO F/P",\N,\N,"Piece","120","180"
"8690604400959","Florner F/P","Make Up","Flornar F/P",\N,\N,"Piece","220","330"
"8690604085941","Florner Foundation","Make Up","Flornar Foundation",\N,\N,"Piece","220","330"
"0000158","Jordana Eyeliner","Make Up","Jordana Eyeliner",\N,\N,"Piece","50","150"
"0000159","Jordana Eyeliner","Make Up","Jordana Eyeliner",\N,\N,"Piece","25","80"
"041065502016","Jordana Eyeliner","Make Up","Jordana Eyeliner",\N,\N,\N,"50","150"
"0000161","Jully Rose Lipgloss 12 ml","Make Up","Jully Rose Lipgloss",\N,\N,"Piece","45","67.5"
"0000162","Jully Rose Lipgloss ","Make Up","Jully Rose Lipgloss",\N,\N,"Piece","45","63"
"6923859111045","Ever Beauty Lipstick","Make Up","Ever Beauty Lipstick",\N,\N,"Piece","50","70"
"6905623813683","Ever Beauty Matte Lipstick","Make Up","Ever Beauty Matte Lipstick",\N,\N,\N,"120","180"
"0000165","Nail","Make Up","Nail",\N,\N,"Piece","80","104"
"0000166","Sharpner","Make Up","Sharpner",\N,\N,"Piece","40","50"
"836558005019","La Femme Lipstick","Make Up","La Femme Lipstick",\N,\N,"Piece","125","175"
"6287001670959","La Femme F/P","Make Up","La Femme F/P",\N,\N,"Piece","230","322"
"6927874802506","La Femme HD Foundation","Make Up","La Femme HD Foundation",\N,\N,"Piece","270","540"
"0000171","Loreal 3 in 1","Make Up","Loreal 3 in 1",\N,\N,"Piece","50","80"
"0000659","Nior Matte Lipstick","Make Up","Nior Matte Lipstick",\N,\N,"Piece","35","290.01"
"6297482522012","Miss & Mrs Black","Make Up","Miss & Mrs",\N,\N,"Piece","260","365"
"04079707","Nior Mascara","Make Up","Nior Mascara",\N,\N,"Piece","240","320"
"0000175","Nior kajal","Make Up","Nior Eyeliner",\N,\N,"Piece","30","90"
"6946038609959","Ever Beauty Zero Makup Remover","Make Up","Ever Beauty Zero ",\N,\N,"Piece","150","210"
"6922965185100","Ever Beauty Eyeliner","Make Up","Ever Beauty Eyeliner",\N,\N,"Piece","110","154"
"8901725950200","ENGAGE BODY SPARY ","Body Spray","Engage Body Spray",\N,\N,"Piece","180","250.2"
"8908001158961","FOGG VICTOR","Body Spray","FOGG Victor",\N,\N,"Piece","220","308"
"89005590","Gulabari 120 ml","Rose water","Dabur  Gulabari",\N,\N,"Piece","90","135"
"8901207004094","Dabur Gulabari 100 ml","Rose water","Dabur  Gulabari",\N,\N,\N,"110","154"
"8901725934019","Active Fair Healthy","Fairness Cream","Active fair",\N,\N,"Piece","150","195"
"6985879612582","Nail","cosmetics","Nail",\N,\N,"Piece","80","104"
"6903072258734","kiss beauty","Make Up","Kiss Beauty",\N,\N,"Piece","550","770"
"6937926329127","ever Beauty Dimention","Make Up","Ever Beauty Dimention",\N,\N,"Piece","850","1190"
"8901030585258","vaseline 100 ml","CREAM","vaseline",\N,\N,"Piece","130","182"
"8901030023590","Vasline 480ml","CREAM","vaseline",\N,\N,"Piece","450","630"
"0000189","Ladies Bracelate","juwellary","Ladies Bracelate",\N,\N,"Piece","150","225"
"0001557","Ladics Brcelate","juwellary","Ladies Bracelate",\N,\N,"Piece","125","200"
"0000191","Ladies Bracelate","juwellary","Ladies Bracelate",\N,\N,"Piece","150","240"
"0000228","City Gold Bracelate","juwellary","Ladies Bracelate",\N,\N,"Piece","95","152"
"0002594","City Gold Bracelate","juwellary","Ladies Bracelate",\N,\N,"Piece","200","440"
"0000193","ring","juwellary","Bracelate",\N,\N,"Piece","100","600"
"0000194","Ladies Bracelate","juwellary","Bracelate",\N,\N,"Piece","85","127.5"
"0000612","City Gold Bracelate","juwellary","Bracelate",\N,\N,"Piece","500","750"
"0000614","City Gold Bracelate","juwellary","Bracelate",\N,\N,"Piece","280","476"
