product_code,product_name,category_name,subcat_name,description,brand_name,unit_type,purchase_cost,sell_price,min_stock
"00005491","Tayas Orient","Chocolate","Tayas Orient",\N,\N,\N,"680","884","1"
"00007319","Tayas Orient","Chocolate","Tayas Orient",\N,\N,\N,"380","494","1"
"0000336","Simsek Roxy","Chocolate","Simsek Roxy",\N,\N,\N,"480","696","1"
"8690997117281","Tayas Love","Chocolate","Tayas Love",\N,\N,\N,"350","450",\N
"8992696415409","Fox's","Chocolate","Foxs",\N,\N,\N,"165","215","1"
"8992696418509","Fox's","Chocolate","Foxs",\N,\N,\N,"165","215","1"
"8992696418912","Fox's","Chocolate","Foxs",\N,\N,\N,"145","180.1","1"
"4897033225779","Ginnon","Chocolate","Ginnon",\N,\N,\N,"190","266",\N
"8901030376078","Ponds Age Miracle Day Cream","CREAM","Ponds Age Miracle",\N,\N,\N,"640","980.48","2"
"8901030376085","Age Miracle Night Cream","CREAM","Ponds Age Miracle",\N,\N,\N,"720","1050.48","2"
"8901030377488","Age Miracle Day Cream S","CREAM","Ponds Age Miracle S",\N,\N,\N,"130","208","2"
"8901248103176","Boro + Ice Cool","powder","Boro+",\N,\N,\N,"95","152","2"
"8901314118219","Colgate 360","Toothbrush","Colgate 360",\N,\N,\N,"85","136","2"
"8901030437069","Fair & Lovely Men","Fairness Cream","Fair & Lovely Men",\N,\N,\N,"148","200.1","2"
"8901248253116","Fair And Handsome","Fairness Cream","Fair And Handsome",\N,\N,\N,"195","250","2"
"8901248295048","Fair And Handsome","Facewash","Fair And Handsome",\N,\N,\N,"165","200.15","2"
"8901207019012","Dabur Amla Hair Oil","Hair Oil","Amla Hair Oil",\N,\N,\N,"245","370.2","1"
"5022496103008","Dabur Amla","Hair Oil","Amla Hair Oil",\N,\N,\N,"320","480","2"
"8901396352501","Veet Hair 60g","Hair Removal Cream","Veet M",\N,\N,\N,"162","210","2"
"8901396351801","Veet Small","Hair Removal Cream","Veet M",\N,\N,\N,"70","90","1"
"8901396321606","Veet Hair Removal Cream","Hair Removal Cream","Veet M",\N,\N,\N,"160","185","1"
"8901396351504","Veet Hair Removal S","Hair Removal Cream","Veet M",\N,\N,\N,"70","90","1"
"8901396351207","Veet Hair Removal S","Hair Removal Cream","Veet M",\N,\N,\N,"75","90","1"
"8901725959104","Engage Women","perfume","ENGAGE WOMEN",\N,\N,\N,"220","375","2"
"8901207096662","Dabur Vatika Oil 300 ml","Hair Oil","Dabur Vatika",\N,\N,\N,"245","385","1"
"0003025","Dabur Vatika 150 ml","Hair Oil","Dabur Vatika",\N,\N,\N,"140","180","1"
"0000354","Loreal Paris","shampoo","Loreal Paris",\N,\N,\N,"230","360.18","1"
"8901030583612","Lakme CC","CREAM","Lakme CC ",\N,\N,\N,"315","440","1"
"8901030504129","Lakme Sun Lotion","CREAM","Lakme CC ",\N,\N,\N,"215","322.5","2"
"8901030583629","Lakme CC Cream","CREAM","Lakme CC ",\N,\N,\N,"315","535","1"
"8906015580273","Kaveri Mehendi","MEHENDI","Kaveri ",\N,\N,\N,"13","40.17","6"
"8906015580266","Kaveri kon Mehendi","MEHENDI","Kaveri ",\N,\N,\N,"10","28","2"
"2399991858812","Asli Mahi Tube Mehendi","MEHENDI","Asli Mahi",\N,\N,\N,"17","56.1","4"
"2388881858827","Asli Mahi Cone Mehendi","MEHENDI","Asli Mahi Cone ",\N,\N,\N,"19","68.4","6"
"0000360","Anmol Kali Powder Mehendi","MEHENDI","Anmol Kali ",\N,\N,\N,"35","50","2"
"8901030323850","Ponds Sandal powder s","powder","Ponds sandal",\N,\N,\N,"120","185","1"
"8901030541902","Clinic Plus 650 ml","shampoo","Clinic Plus B",\N,\N,\N,"580","800","1"
"8420086722245","Max Touch 2224","Make Up","Max Touch 2224",\N,\N,\N,"1150","1890","1"
"8420086722238","Max Touch 2223","Make Up","Max Touch 2223",\N,\N,\N,"2500","4250","1"
"6903072268429","Kiss Beauty Prime Water","Make Up","Kiss Beauty Prime",\N,\N,\N,"250","375","1"
"0000367","Kiss Beauty Prime","Make Up","Kiss Beauty Prime",\N,\N,\N,"180","270","1"
"6903072267767","Kiss Beauty Green Tea","Make Up","Kiss Beauty Green Tea",\N,\N,\N,"250","375","1"
"6903072270026","Kiss Beauty Fix Spray","Make Up","Kiss Beauty Fix",\N,\N,\N,"280","420","1"
"00001827","matte Lipgloss","Make Up","Top Lady Lipstick",\N,\N,\N,"25","70","6"
"6903072248131","Kiss Beauty Lipstick","Make Up","Kiss Beauty Lipstick",\N,\N,\N,"50","150","4"
"6903072268672","Kiss Beauty Contour","Make Up","Kiss Beauty Contour",\N,\N,\N,"250","375","1"
"6903072268320","Kiss Beauty Contour 9568","Make Up","Kiss Beauty Contour 9568",\N,\N,\N,"350","525","1"
"0000373","3 - Way Mirror Aina","Mirrior","3 - Way",\N,\N,\N,"340","480","2"
"6900040283088","Cosmetic Mirror Aina","Mirrior","Cosmetic Mirror",\N,\N,\N,"340","525","2"
"0000957","Cosmetic Mirror Aina","Mirrior","Cosmetic Mirror",\N,\N,\N,"65","117","4"
"6937519455097","Shuhuhao Hair Comb","Hair Comb","Shuhuhao Comb",\N,\N,\N,"20","30","2"
"0000376","Hair Comb","Hair Comb","Aisu Comb",\N,\N,\N,"20","30","2"
"0000377","Fashion Comb","Hair Comb","Fashion Comb",\N,\N,\N,"15","28",\N
"0002251","Darpun Cpmb","Hair Comb","Fashion Comb",\N,\N,\N,"14","45","1"
"6951694900395","aOBO Comb","Hair Comb","Fashion Comb",\N,\N,\N,"17","35","1"
"6948832900133","China Comb","Hair Comb","China Comb",\N,\N,\N,"15","35","4"
"6949846903202","China Comb","Hair Comb","China Comb",\N,\N,\N,"15","45","1"
"6948832900584","China Comb","Hair Comb","China Comb",\N,\N,\N,"18","36","1"
"6947727073280","Hair Comb","Hair Comb","China Comb",\N,\N,\N,"23","45","1"
"8557527801563","Osaga Comb S","Hair Comb","China Comb",\N,\N,\N,"120","200","1"
"0002892","Osaga Comb M","Hair Comb","China Comb",\N,\N,\N,"150","300","1"
"6949279100018","China Hair Comb","Hair Comb","China Comb",\N,\N,\N,"7","35","4"
"8557527820052","Bohua Comb 5in1","Hair Comb","Bohua Comb",\N,\N,\N,"270","540","1"
"8557527820359","Bohua Combo 3in1","Hair Comb","Bohua Comb",\N,\N,\N,"170","250","1"
"8557527820038","Bohua Comb 3in1","Hair Comb","Bohua Comb S",\N,\N,\N,"180","250","2"
"6926292527725","Omuda Nail Clipper","Nail Clipper","Omuda 3001 - 31",\N,\N,\N,"90","160.2","2"
"6944068332458","Make Up Brush","Make Up","Make Up Brush",\N,\N,\N,"90","200","2"
"0002508","Mac Make Up Brush","Make Up","Make Up Brush",\N,\N,\N,"150","360","1"
"3592495659605","Kylin Make up brush","Make Up","Make Up Brush",\N,\N,\N,"150","270","1"
"0002519","Mac Make Up Brush set","Make Up","Make Up Brush",\N,\N,\N,"100","250","1"
"6944068336418","Make Up Brush","Make Up","Make Up Brush",\N,\N,\N,"100","220","1"
"6952177326541","Mack Up Brush","Make Up","Make Up Brush",\N,\N,\N,"280","560","1"
"8941100617427","Lifeboy Handwash","Handwash","Lifebuoy",\N,\N,\N,"65","70.2","2"
"6281006479647","Lux Soap 170 G","SHOAP","LUX 170 G",\N,\N,\N,"85","120","1"
"8413971000917","Spanish Olive Oil 150 g","Olive Oil","Olive Oil",\N,\N,\N,"240","360","1"
"8412253001017","Spanish Olive Oil 250ml","Olive Oil","Olive Oil",\N,\N,\N,"225","300.38","2"
"8412253001024","Spanish Olive Oil 500ml","Olive Oil","Olive Oil",\N,\N,\N,"390","546","2"
"8413971000924","Spanish Olive Oil 300g","Olive Oil","Olive Oil",\N,\N,\N,"335","435.5","1"
"8944000329025","Lucy Oliva","Olive Oil","Olive Oil",\N,\N,\N,"270","378","1"
"8944000329018","Lucy Oliva S","Olive Oil","Olive Oil",\N,\N,\N,"210","295","1"
"8410269241168","Span Oliva Oil","Olive Oil","Olive Oil",\N,\N,\N,"180","250.2","1"
"8410269241359","Span Oliva Oil","Olive Oil","Olive Oil",\N,\N,\N,"140","181","1"
"8007150905317","Olitaliya Oil 250 ml","Olive Oil","Olitaliya Oil",\N,\N,\N,"275","360","1"
"8944000329049","Lucy Oliva Oil 500 ml","Olive Oil","Lucy Oliva",\N,\N,\N,"430","578.35","1"
"8944000329032","Lucy OliveOil 300g","Olive Oil","Lucy Oliva",\N,\N,\N,"330","462","1"
"816903002399","Savlon Handwash 1000 ml","Handwash","Savlon",\N,\N,\N,"175","210","2"
"9452013145406","Snow Spray","Party Spray","Snow Spray",\N,\N,\N,"100","150","1"
"6928869801122","Jari Spray","Party Spray","Jari Spray",\N,\N,\N,"90","135","2"
"6932004400248","Suta Spray","Party Spray","Suta Spray",\N,\N,\N,"50","90","2"
"9501034773553","Chiko Milk","Chocolate","Chiko Milk",\N,\N,\N,"200","280","2"
"0000395","Love Candy","Chocolate","Love Candy",\N,\N,\N,"50","60","2"
"8996001320136","Kopiko Coffee","Chocolate","Kopiko Coffee",\N,\N,\N,"90","125","2"
"8997878332833","Chocolate Milk Candy","Chocolate","Milkita",\N,\N,\N,"95","114","2"
"9556138000975","Rinida Coffee","Chocolate","Rinida Coffee",\N,\N,\N,"100","120","2"
"0002126","Fish Cut Dala S","Wedding Accessories","Dala",\N,\N,\N,"200","500","1"
"0000402","Dala","Wedding Accessories","Dala",\N,\N,\N,"600","1320","1"
"0000278","Kula","Wedding Accessories","Kula",\N,\N,\N,"650","1400","1"
"0000401","Kula","Wedding Accessories","Kula",\N,\N,\N,"180","380","1"
"0000405","Kula","Wedding Accessories","Kula",\N,\N,\N,"700","1400","1"
"0000406","Kula","Wedding Accessories","Kula",\N,\N,\N,"120","290","1"
"0001237","Kula ","Wedding Accessories","Kula",\N,\N,\N,"500","1000","1"
"0001711","Kula","Wedding Accessories","Kula",\N,\N,\N,"220","440","1"
"0001712","Kula","Wedding Accessories","Kula",\N,\N,\N,"1400","2100","1"
"0001973","Kula","Wedding Accessories","Kula",\N,\N,\N,"150","300","1"
"0002465","Designer Kula","Wedding Accessories","Kula",\N,\N,\N,"900","1620","1"
"0002616","Designer Kula set","Wedding Accessories","Kula",\N,\N,\N,"200","500","1"
"0002626","Designer Kula","Wedding Accessories","Kula",\N,\N,\N,"550","1170","1"
"0002708","Kula","Wedding Accessories","Kula",\N,\N,\N,"220","495","1"
"0002709","Kula","Wedding Accessories","Kula",\N,\N,\N,"250","560","1"
"0002710","Designer Kula","Wedding Accessories","Kula",\N,\N,\N,"800","1680","1"
"0002711","Designer Kula","Wedding Accessories","Kula",\N,\N,\N,"800","1560","1"
"0002712","Designer Kula ","Wedding Accessories","Kula",\N,\N,\N,"880","1760","1"
"0000407","Dala","Wedding Accessories","Dala",\N,\N,\N,"900","1650","1"
"0000408","Dala","Wedding Accessories","Dala",\N,\N,\N,"600","1170","1"
"0000409","Jhuri","Wedding Accessories","Dala",\N,\N,\N,"225","495","1"
"0000410","Dala","Wedding Accessories","Dala",\N,\N,\N,"200","500","1"
"0000411","Dala","Wedding Accessories","Dala",\N,\N,\N,"600","1260","1"
"0000412","Dala","Wedding Accessories","Dala",\N,\N,\N,"700","1300","1"
"0000413","Dala","Wedding Accessories","Dala",\N,\N,\N,"450","1050","1"
"0000414","Dala","Wedding Accessories","Dala",\N,\N,\N,"500","950","1"
"0000415","Dala","Wedding Accessories","Dala",\N,\N,\N,"500","1000","1"
"0000416","Dala","Wedding Accessories","Dala",\N,\N,\N,"650","650","1"
"0000417","Stone Ring","City Gold Ring","Stone Ring",\N,\N,\N,"51","75.99","6"
"0002001","PATY","Wedding Accessories","PATY",\N,\N,\N,"90","180","2"
"0002002","PATY","Wedding Accessories","PATY",\N,\N,\N,"160","300","1"
"0002003","PATY","Wedding Accessories","PATY",\N,\N,\N,"75","150","1"
"0002004","PATY","Wedding Accessories","PATY",\N,\N,\N,"60","120","1"
"6938331903414","Tip top Cutter","cosmetics","cutter",\N,\N,\N,"3","10.02","4"
"0000438","XR Roll Tank","Toy","Roll Tank",\N,\N,\N,"120","210","1"
"0000448","Bicycle Hs2688B","Toy","Bicycle",\N,\N,\N,"300","480","1"
"0000453","Gucci Wallet","Wallet","Gucci",\N,\N,\N,"450","630","1"
"0000454","Fuerdanni Wallet","Wallet","Fuerdanni",\N,\N,\N,"380","513","1"
"0000459","Fuerdanni Wallet","Wallet","Fuerdanni",\N,\N,\N,"350","490","1"
"0000455","Alfred Dunhill Wallet","Wallet","Dunhill",\N,\N,\N,"180","252","1"
"0000456","YSL Wallet","Wallet","YSL Wallet",\N,\N,\N,"220","308","1"
"0000457","Valentino Wallet","Wallet","Valentino",\N,\N,\N,"240","360","1"
"0000458","Bogesi Wallet","Wallet","Bogesi",\N,\N,\N,"350","525","1"
"0000460","Genuine Leather","Wallet","Genuine Leather",\N,\N,\N,"140","210","1"
"0000461","Nike Wallet","Wallet","Nike",\N,\N,\N,"130","195","1"
"0000462","Weichen Wallet","Wallet","WEICHEN",\N,\N,\N,"330","462","1"
"0000463","Magic Cake","Show Piece","Magic Cake",\N,\N,\N,"250","375","1"
"0000465","LED Pineapple lamp","Show Piece","LED LAMP",\N,\N,\N,"420","630","1"
"0000652","LED Lamp","Show Piece","LED LAMP",\N,\N,\N,"300","450","1"
"0000464","Table Clock","Show Piece","Table Clock",\N,\N,\N,"300","450","1"
"0000466","Birthday Box","Show Piece","Birthday Box",\N,\N,\N,"70","140","1"
"0000654","Birthday Box","Show Piece","Birthday Box",\N,\N,\N,"80","120","1"
"0000467","Fancy Vase","Show Piece","Fancy Vase",\N,\N,\N,"200","340","1"
"0000650","Fancy Vase","Show Piece","Fancy Vase",\N,\N,\N,"250","375","1"
"0000651","Fancy Vase","Show Piece","Fancy Vase",\N,\N,\N,"240","360","1"
"0000653","Fancy Vase","Show Piece","Fancy Vase",\N,\N,\N,"150","225","1"
"0000468","Glass Vase","Show Piece","Glass Vase",\N,\N,\N,"130","195","1"
"0000469","Pen Holder Paper Weight","Show Piece","Pen Holder",\N,\N,\N,"120","174","1"
"0000470","Pen Holder Paper Weight","Show Piece","Pen Holder",\N,\N,\N,"150","210","1"
"0000472","Pen Holder Paper Weight B","Show Piece","Pen Holder B",\N,\N,\N,"140","196","1"
"0000471","Pen Holder Paper Weight M","Show Piece","Pen Holder M",\N,\N,\N,"120","174","1"
"0000473","Piramid Show Piece","Show Piece","Piramid Show Piece",\N,\N,\N,"120","199.7","1"
"0000474","Paper Weight","Show Piece","Paper Weight",\N,\N,\N,"150","210","1"
"0000475","Art Clock","Show Piece","Art Clock",\N,\N,\N,"160","224","1"
"0000476","Apple Clock","Show Piece","Apple Clock",\N,\N,\N,"120","168","1"
"0000477","Ceramics Vase","Show Piece","Ceramics Vase",\N,\N,\N,"90","162","1"
"0000478","Love Diary","Diary","Love Diary",\N,\N,\N,"130","195","1"
"0000479","Lock Diary 810052","Diary","Lock Diary B",\N,\N,\N,"65","105","1"
"0000480","Lock Diary ","Diary","Lock Diary M",\N,\N,\N,"110","175","1"
"0000481","Lock Diary","Diary","Lock Diary S",\N,\N,\N,"75","120","1"
"0000482","Love Diary 1204","Diary","Love Diary 1204",\N,\N,\N,"80","120","1"
"0000483","Diary","Diary","Diary",\N,\N,\N,"85","119","1"
"0000484","Diary","Diary","Diary",\N,\N,\N,"75","105","1"
"0000485","Music Romantic","Show Piece","Music Romantic",\N,\N,\N,"240","336","1"
"0000486","Love Pen Holder","Show Piece","Love Pen Holder",\N,\N,\N,"150","210","1"
"0000491","Dala","Wedding Accessories","Dala",\N,\N,\N,"400","855","1"
"0001779","Dala","Wedding Accessories","Dala",\N,\N,\N,"600","1260","1"
"0000160","La Femme Super Mate Lipliner","Make Up","La Femme Lipliner",\N,\N,\N,"35","70","6"
"0000492","Small Vase","Show Piece","Small Vase",\N,\N,\N,"220","330","1"
"0000493","Arabic Show Piece","Show Piece","Arabic ",\N,\N,\N,"80","120","1"
"0000494","Decor Vase","Show Piece","Decor Vase",\N,\N,\N,"150","270","1"
"0001666","klip","fita","fita",\N,\N,\N,"20","27",\N
"0000498","Dala","Wedding Accessories","Dala",\N,\N,\N,"550","1100","1"
"0000499","Dala","Wedding Accessories","Dala",\N,\N,\N,"400","800","1"
"0000500","Dala","Wedding Accessories","Dala",\N,\N,\N,"450","1100","1"
"0000501","Dala","Wedding Accessories","Dala",\N,\N,\N,"400","1060","1"
"0000404","Dala","Wedding Accessories","Dala",\N,\N,\N,"700","1330","1"
"0000502","Dala","Wedding Accessories","Dala",\N,\N,\N,"350","525","1"
"0000503","Dala","Wedding Accessories","Dala",\N,\N,\N,"450","1260","1"
"0000504","Dala","Wedding Accessories","Dala",\N,\N,\N,"100","185","1"
"0000505","Dala","Wedding Accessories","Dala",\N,\N,\N,"300","450","1"
"0000506","Dala","Wedding Accessories","Dala",\N,\N,\N,"200","300","1"
"0000507","Dala","Wedding Accessories","Dala",\N,\N,\N,"100","185","1"
"0000508","Deli Scissors 6034","cutter","Scissors",\N,\N,\N,"38","57","2"
"0000728","Pakistani Scissors","cutter","Scissors",\N,\N,\N,"32","41.6","4"
"0000729","Flower Rose Scissors","cutter","Scissors",\N,\N,\N,"10","15","4"
"6921734960566","Deli Scissors 6056","cutter","Scissors 6056",\N,\N,\N,"46","69","2"
"6921734960146","Deli Scissors 6014","cutter","Scissors 6014",\N,\N,\N,"58","120","2"
"6921734960092","Deli Scissors 6009","cutter","Scissors 6009",\N,\N,\N,"40","56","2"
"6921734960108","Deli Scissors 6010","cutter","Scissors 6010",\N,\N,\N,"59","82.6","2"
"0000519","Sunsilk Conditioner 320ml","Conditioner","Sunsilk ",\N,\N,\N,"280","420","2"
"8999999029371","Sunsilk Conditioner","Conditioner","Sunsilk ",\N,\N,\N,"135","195","1"
"8999999029418","Sunsilk Conditioner","Conditioner","Sunsilk ",\N,\N,\N,"135","195","1"
"0000520","TRESemme Conditioner","Conditioner","TRESemme ",\N,\N,\N,"500","750","1"
"0000521","Palmolive Shower Gel 750ml","Shower Gel","Palmolive Aroma",\N,\N,\N,"380","570","2"
"8850006536292","Palmolive 250 ml","Shower Gel","Palmolive Aroma",\N,\N,\N,"135","197.1","1"
"8850006536285","Palmolive 250 ml","Shower Gel","Palmolive Aroma",\N,\N,\N,"225","360","1"
"0000522","One Man Show","perfume","One Man Show",\N,\N,\N,"720","1044","1"
"3355991003408","One Man Show Gold","perfume","One Man Show",\N,\N,\N,"920","1380","1"
"0000525","Top Mix Biscuits","Biscuits","Top Mix Biscuits",\N,\N,\N,"620","806","1"
"0000526","Funmix Biscuits","Biscuits","Funmix",\N,\N,\N,"620","806","1"
"0000527","Mix Biscuits","Biscuits"," Mix Biscuits",\N,\N,\N,"580","783","2"
"8901396354208","Veet Hair Removal Cream","Hair Removal Cream","Veet 100g",\N,\N,\N,"230","345","1"
"5000146980353","Veet Hair Removal Cream","Hair Removal Cream","Veet 100g",\N,\N,\N,"205","315","1"
"6957342905866","Apple Fun Chocolate","Chocolate","Apple Fun ",\N,\N,\N,"20","40","6"
"038000845000","Pringles Chips","Chips","Pringles",\N,\N,\N,"160","240","2"
"038000844966","Pringles Chips","Chips","Pringles",\N,\N,\N,"160","240","1"
"038000845529","Pringles Chips S","Chips","Pringles S",\N,\N,\N,"65","105","2"
"038000845512","Pringles Chips S","Chips","Pringles S",\N,\N,\N,"65","105","1"
"0000532","Fancy Purse","Ladies Purse","Fancy Purse",\N,\N,\N,"650","1365","2"
"0000533","Fancy Purse S","Ladies Purse","Fancy Purse S",\N,\N,\N,"550","1155","1"
"0002066","Ladies Purse","Ladies Purse","Fancy Purse",\N,\N,\N,"350","550.2","2"
"0002081","Ladies Purse","Ladies Purse","Fancy Purse",\N,\N,\N,"420","960","2"
"0002551","Ladies Bag","Ladies Purse","Fancy Purse",\N,\N,\N,"670","1080","1"
"0002903","Fancy Purse","Ladies Purse","Fancy Purse",\N,\N,\N,"750","1425","1"
"8420086709215","Just Gold 921","Make Up","Just Gold  921",\N,\N,\N,"1080","1730","1"
"8420086709475","Just Gold 947","Make Up","Just Gold  947",\N,\N,\N,"880","1480","1"
"8420086709024","Just Gold 902","Make Up","Just Gold  902",\N,\N,\N,"1750","3150","1"
"8420086709123","Just Gold 912","Make Up","Just Gold  912",\N,\N,\N,"2250","3825","1"
"3592495711013","Ever Beauty Forever 52","Make Up","Ever Beauty",\N,\N,\N,"2400","3600","1"
"6924269728410","Ever Beauty 2841","Make Up","Ever Beauty",\N,\N,\N,"1400","2100","1"
"6924269728274","Ever Beauty 2827","Make Up","Ever Beauty ",\N,\N,\N,"650","975","1"
"6924269728267","Ever Beauty 2826","Make Up","Ever Beauty ",\N,\N,\N,"650","975","1"
"0000789","Ever Beauty Kajol","Make Up","Ever Beauty ",\N,\N,\N,"20","120","20"
"6921675980234","Sophies Nail Polish 12ml","Make Up","Sophies Nail Polish",\N,\N,\N,"60","120","10"
"6921675980227","Sophies Nail Polish 16ml","Make Up","Sophies Nail Polish",\N,\N,\N,"60","126","4"
"8901030230165","Lakmi  Water proof Lipstick ","cosmetics","Lakmi Lipstick",\N,\N,\N,"90","495","2"
"6905624825494","Lakme Lipstick","cosmetics","Lakme ",\N,\N,\N,"75","120","4"
"6902663010034","Lakme Matte Lipstick","cosmetics","Lakmi Matte Lipstick",\N,\N,\N,"50","155","2"
"0000553","Hair Stone Taj","cosmetics","Hair Stone Taj",\N,\N,\N,"105","189","2"
"0000557","Stone Ring","juwellary","Stone Ring",\N,\N,\N,"43","86","2"
"0001742","Diamond Cut Earing","juwellary","City Gold Earing",\N,\N,\N,"90","160","1"
"0001745","City Gold Earing","juwellary","City Gold Earing",\N,\N,\N,"480","720","2"
"0001748","City Gold Earing","juwellary","City Gold Earing",\N,\N,\N,"650","975","2"
"0001749","City Gold Earing","juwellary","City Gold Earing",\N,\N,\N,"540","810","2"
"0001750","City Gold Earing","juwellary","City Gold Earing",\N,\N,\N,"240","432","4"
"0001752","City Gold Earing","juwellary","City Gold Earing",\N,\N,\N,"150","270","2"
"0001755","City Gold Earing","juwellary","City Gold Earing",\N,\N,\N,"140","224","2"
"0001756","City Gold Earing","juwellary","City Gold Earing",\N,\N,\N,"140","224","4"
"0001844","City Gold Earing","juwellary","City Gold Earing",\N,\N,\N,"350","630","1"
"0002595","Earing","juwellary","City Gold Earing",\N,\N,\N,"60","100","1"
"0002596","City Gold Earing","juwellary","City Gold Earing",\N,\N,\N,"210","420","1"
"0002599","City Gold Earing","juwellary","City Gold Earing",\N,\N,\N,"120","325","1"
"0002600","City Gold Earing","juwellary","City Gold Earing",\N,\N,\N,"400","450","1"
"0002601","Earing","juwellary","City Gold Earing",\N,\N,\N,"70","130","1"
"0002602","City Gold Earing","juwellary","City Gold Earing",\N,\N,\N,"250","312.5","1"
"0000567","City Gold Earing","juwellary","City Gold Earing",\N,\N,\N,"615","813.03","1"
"0000617","City Gold Earing","juwellary","City Gold Earing",\N,\N,\N,"45","135","1"
"0002597","City Gold Earing","juwellary","City Gold Earing",\N,\N,\N,"100","210","1"
"0000568","ring","juwellary","City Gold Earing",\N,\N,\N,"100","120","1"
"0001746","City Gold Earing","juwellary","City Gold Earing",\N,\N,\N,"600","960","2"
"0003119","City Gold Earing","juwellary","City Gold Earing",\N,\N,\N,"180","325","1"
"0000579","Dala","Wedding Accessories","Dala",\N,\N,\N,"250","500","1"
"0000400","Gaye Holud Dala Set","Wedding Accessories","Dala",\N,\N,\N,"250","500","1"
"0000580","Dala","Wedding Accessories","Dala",\N,\N,\N,"500","1100","1"
"0001181","Dala","Wedding Accessories","Dala",\N,\N,\N,"400","900","2"
"0001470","Dala","Wedding Accessories","Dala",\N,\N,\N,"450","1050","1"
"0001471","Dala","Wedding Accessories","Dala",\N,\N,\N,"600","1440","1"
"0001472","Dala","Wedding Accessories","Dala",\N,\N,\N,"300","450","1"
"0001473","Dala","Wedding Accessories","Dala",\N,\N,\N,"400","650","1"
"0001474","Dala","Wedding Accessories","Dala",\N,\N,\N,"300","450","1"
"0001475","Dala","Wedding Accessories","Dala",\N,\N,\N,"250","375","1"
"0001476","Dala","Wedding Accessories","Dala",\N,\N,\N,"500","800","1"
"0001477","Dala","Wedding Accessories","Dala",\N,\N,\N,"300","480","1"
"0001478","Dala","Wedding Accessories","Dala",\N,\N,\N,"250","350","1"
"0001639","Full Dala","Wedding Accessories","Dala",\N,\N,\N,"580","986","1"
"0001640","Lace Dala","Wedding Accessories","Dala",\N,\N,\N,"730","1600.02","1"
"0001759","Dala","Wedding Accessories","Dala",\N,\N,\N,"550","1050.01","1"
"0001778","Dala","Wedding Accessories","Dala",\N,\N,\N,"600","1020","1"
"0001780","Dala","Wedding Accessories","Dala",\N,\N,\N,"650","845","1"
"0001781","dala","Wedding Accessories","Dala",\N,\N,\N,"800","800","1"
"0001782","Dala","Wedding Accessories","Dala",\N,\N,\N,"550","1265","1"
"0001972","Dala","Wedding Accessories","Dala",\N,\N,\N,"650","1170","1"
"0002127","Fish Cut Dala","Wedding Accessories","Dala",\N,\N,\N,"360","650","1"
"0002390","Dala ","Wedding Accessories","Dala",\N,\N,\N,"900","1485","1"
"0002394","Dala","Wedding Accessories","Dala",\N,\N,\N,"510","1150","1"
"0002466","Dala","Wedding Accessories","Dala",\N,\N,\N,"630","1050.03","1"
"0002467","Dala","Wedding Accessories","Dala",\N,\N,\N,"200","360","1"
"0002704","Dala","Wedding Accessories","Dala",\N,\N,\N,"1260","2300","1"
"0002705","Dala","Wedding Accessories","Dala",\N,\N,\N,"1050","1932","1"
"0002706","Dala","Wedding Accessories","Dala",\N,\N,\N,"550","1265","1"
"0002707","Dala","Wedding Accessories","Dala",\N,\N,\N,"650","1430","1"
"0003068","Dala","Wedding Accessories","Dala",\N,\N,\N,"200","440","1"
"0001936","Police Super Car","Toy","Top Speed Car",\N,\N,\N,"120","192","1"
"0000596","Stunt Vehicle","Toy","Stunt Vehicle",\N,\N,\N,"60","84","1"
"0000597","Modeling Dough 101","Toy","Spider Car",\N,\N,\N,"220","350","1"
"0000599","Racing car","Toy","Racing Car",\N,\N,\N,"300","360","1"
"0000601","Joykali","Battery","Joykali",\N,\N,\N,"5","10","5"
"0000602","Polo","Travel Bag","Polo",\N,\N,\N,"800","1440","1"
"0002607","Polo Trolly Bag","Travel Bag","Polo",\N,\N,\N,"1200","1860","1"
"0002608","Polo Trolly Bag","Travel Bag","Polo",\N,\N,\N,"950","1425","1"
"0002609","Polo Trolly Bag","Travel Bag","Polo",\N,\N,\N,"750","1125","1"
"0002610","Polo Trolly Bag","Travel Bag","Polo",\N,\N,\N,"580","870","1"
"0000604","England","Travel Bag","England",\N,\N,\N,"1100","1980","1"
"0000655","Everyday","Battery","Everyday",\N,\N,\N,"25","35","1"
"0000656","England","Battery","Everyday",\N,\N,\N,"30","36","1"
"8999002671726","Everyday","Battery","Everyday",\N,\N,\N,"13","20","2"
"8888021800081","Everyday","Battery","Everyday",\N,\N,\N,"12","20","2"
"0000657","Holud Cup","Cup","Holud Cup",\N,\N,\N,"3","12","1"
"0000658","SHOE","Wedding Accessories","Shoe",\N,\N,\N,"300","600","1"
"0000662","Shoe Kids","Wedding Accessories","Shoe Kids",\N,\N,\N,"100","200","8"
"0000663","Shoe Kids","Wedding Accessories","Shoe Kids",\N,\N,\N,"125","250","5"
"8851322000825","Ploy & Pailin","Cotton Bud","Polay & Pain",\N,\N,\N,"15","20","1"
"0000828","Polay & Pain","Cotton Bud","Polay & Pain",\N,\N,\N,"7","14","1"
"0000669","Sari","Sari","Sari",\N,\N,\N,"140","280","1"
"0000670","irish spring","SHOAP","Irish Spring",\N,\N,\N,"80","112","5"
"4710693225227","Linku Powder Case","Powder Case","Linku Powder Case",\N,\N,\N,"245","320","1"
