product_code,product_name,category_name,type_name,description,brand_name,unit_type,purchase_cost,sell_price
"0001519","Necklace Small","Necklace","Necklace Set",\N,\N,"Piece","140","220.22"
"0001520","Necklace Small","Necklace","Necklace Set",\N,\N,"Piece","170","230.01"
"0001668","Kids Necklace","Necklace","Necklace Set",\N,\N,"Piece","8","32"
"0001673","Kundon Mala","Necklace","Necklace Set",\N,\N,"Piece","120","240"
"0001758","City Gold Necklace","Necklace","Necklace Set",\N,\N,"Piece","600","900"
"0001803","Gold Plated Necklace","Necklace","Necklace Set",\N,\N,"Piece","2800","5600"
"0001805","Loket cyn","Necklace","Necklace Set",\N,\N,"Piece","190","380"
"0001814","Gold Plated Necklace","Necklace","Necklace Set",\N,\N,"Piece","1050","2835"
"0001815","Daymon Locket C.","Necklace","Necklace Set",\N,\N,\N,"180","500.4"
"0001816","Gold Plated Necklace","Necklace","Necklace Set",\N,\N,"Piece","3485","6970"
"0001817","Kundun Necklace","Necklace","Necklace Set",\N,\N,"Piece","1600","4000"
"0001818","kundan Necklaece","Necklace","Necklace Set",\N,\N,"Piece","1600","3200"
"0001822","Daymon Locket C.","Necklace","Necklace Set",\N,\N,"Piece","340","748"
"0001824","Damond Loct C.","Necklace","Necklace Set",\N,\N,"Piece","390","780"
"0001826","City Gold LocketChain","Necklace","Necklace Set",\N,\N,"Piece","1400","3052"
"0001834","City Gold Necklace","Necklace","Necklace Set",\N,\N,"Piece","800","1760"
"0001835","Gold Plated Necklace","Necklace","Necklace Set",\N,\N,"Piece","950","1900"
"0001836","Gold Plated Necklace","Necklace","Necklace Set",\N,\N,"Piece","750","1350"
"0001839","City Gold Necklace","Necklace","Necklace Set",\N,\N,"Piece","2700","5400"
"0001892","Gold Plated U Necklace","Necklace","Necklace Set",\N,\N,"Piece","975","1755"
"0001932","Gold Plated U Necklace","Necklace","Necklace Set",\N,\N,"Piece","825","1485"
"0001933","Kundon Mala","Necklace","Necklace Set",\N,\N,"Piece","240","396"
"0001963","Reshmi Churi","Necklace","Necklace Set",\N,\N,"Piece","18","36"
"0001968","Gold Plated U Necklace","Necklace","Necklace Set",\N,\N,"Piece","750","1350"
"0002581","City Gold Sitahar Necklace","Necklace","Necklace Set",\N,\N,"Piece","1730","3460"
"0002582","City Gold Necklace","Necklace","Necklace Set",\N,\N,"Piece","1350","2835"
"0002583","City Gold Sitahar Necklace","Necklace","Necklace Set",\N,\N,"Piece","1050","2470"
"0002584","City Gold Necklace","Necklace","Necklace Set",\N,\N,"Piece","1000","2200"
"0002585","City Gold Necklace","Necklace","Necklace Set",\N,\N,"Piece","2100","4326"
"0002586","City Gold Necklace","Necklace","Necklace Set",\N,\N,"Piece","1050","2058"
"0002587","Gold Plated U Necklace","Necklace","Necklace Set",\N,\N,"Piece","1275","2040"
"0002588","Gold Plated Necklace","Necklace","Necklace Set",\N,\N,"Piece","1050","2100"
"0002589","Gold Plated Necklace","Necklace","Necklace Set",\N,\N,"Piece","1125","2250"
"0002590","Gold Plated Necklace","Necklace","Necklace Set",\N,\N,"Piece","1875","2800"
"0002591","Gold Plated Necklace","Necklace","Necklace Set",\N,\N,"Piece","1500","3150"
"0002592","City Gold Necklace","Necklace","Necklace Set",\N,\N,"Piece","1250","2625"
"0002593","City Gold Necklace","Necklace","Necklace Set",\N,\N,"Piece","1750","3000"
"0002697","Gold Plate Necklace Set","Necklace","Necklace Set",\N,\N,"Piece","1100","2750"
"0002698","Gold Plate Necklace Set","Necklace","Necklace Set",\N,\N,"Piece","1650","3465"
"0002699","Gold Plate Necklace Set","Necklace","Necklace Set",\N,\N,"Piece","950","1852.5"
"0002700","Gold Plate Necklace Set","Necklace","Necklace Set",\N,\N,"Piece","750","1650"
"0002701","Gold Plate Necklace Set","Necklace","Necklace Set",\N,\N,"Piece","1350","2970"
"0002720","Gold Plated Necklace","Necklace","Necklace Set",\N,\N,"Piece","2000","3650"
"0000661","Nagra Special man","Nagra","Nagra ",\N,\N,"Piece","270","460"
"0000820","Nagra Special","Nagra","Nagra ",\N,\N,"Piece","168","400"
"0002813","Special Nagra","Nagra","Nagra ",\N,\N,"Piece","300","570"
"0002814","Ladies Nagra Special","Nagra","Nagra ",\N,\N,"Piece","900","1530"
"0002815","Ladies Nagra Special","Nagra","Nagra ",\N,\N,"Piece","425","750"
"0002816","Nagra Special","Nagra","Nagra ",\N,\N,"Piece","625","1070"
"0002817","Ladies Shoe","Nagra","Nagra ",\N,\N,"Piece","680","1360"
"0003043","Special Nagra","Nagra","Nagra ",\N,\N,"Piece","900","1530"
"0003044","Ladies Shoe","Nagra","Nagra ",\N,\N,"Piece","485","1070"
"0003045","Ladies Shoe","Nagra","Nagra ",\N,\N,"Piece","500","1100"
"0003046","Ladies Nagra","Nagra","Nagra ",\N,\N,"Piece","330","560"
"0003047","Ladies Shoe","Nagra","Nagra ",\N,\N,"Piece","575","1240"
"0003247","Ladies Shoes","Nagra","Nagra ",\N,\N,"Piece","1000","1350"
"0003248","Ladies Shoe","Nagra","Nagra ",\N,\N,"Piece","1200","1860"
"0003249","Ladies Shoe","Nagra","Nagra ",\N,\N,"Piece","800","1360"
"0003250","Nagra Shoe","Nagra","Nagra ",\N,\N,"Piece","235","470"
"0002804","Cotton Peticot","Peticot","Peticot",\N,\N,"Piece","95","170"
"0002806","Satin Peticot","Peticot","Peticot",\N,\N,"Piece","90","150"
"0002805","Katan Blouse Pis ","Katan Blouse Pis","Katan Blouse Pis",\N,\N,"Piece","140","225"
"0002807","Katan Blouse Pis","Katan Blouse Pis","Katan Blouse Pis",\N,\N,"Piece","180","325"
"0002808","Katan Blouse Pis","Katan Blouse Pis","Katan Blouse Pis",\N,\N,"Piece","220","395"
"0002809","Katan Blouse Pis","Katan Blouse Pis","Katan Blouse Pis",\N,\N,"Piece","280","490"
"0002810","tarsell Blouse Pis","Katan Blouse Pis","Katan Blouse Pis",\N,\N,"Piece","100","200"
"0002811","Katan Blouse Pis","Katan Blouse Pis","Katan Blouse Pis",\N,\N,"Piece","200","360"
"0002812","Cotton Blouse Pis","Katan Blouse Pis","Katan Blouse Pis",\N,\N,"Piece","60","80"
"0002875","Cotton Blouse Pis","Katan Blouse Pis","Katan Blouse Pis",\N,\N,"Piece","65","130"
"0002876","Jhilmil Blouse Pis","Katan Blouse Pis","Katan Blouse Pis",\N,\N,"Piece","140","225"
"8850851534092","Angel Fider","Fider","Fider",\N,\N,"Piece","190","285"
"8850851535372","Angel Fider","Fider","Fider",\N,\N,"Piece","200","300"
"8850851534085","Angel Fider","Fider","Fider",\N,\N,"Piece","200","300"
"8850851535365","Angel Fider","Fider","Fider",\N,\N,"Piece","220","330"
"8850851532616","Angel Fider","Fider","Fider",\N,\N,"Piece","170","255"
"8850851540888","Angel Fider","Fider","Fider",\N,\N,"Piece","175","280"
"8850851540871","Angel Fider","Fider","Fider",\N,\N,"Piece","160","240"
"8850851532630","Angel Fider","Fider","Fider",\N,\N,"Piece","150","210"
"8850851700855","Angel Fider","Fider","Fider",\N,\N,"Piece","220","330"
"8850851702187","Angel Fider","Fider","Fider",\N,\N,"Piece","180","270"
"8850851532623","Angel Fider","Fider","Fider",\N,\N,"Piece","155","240"
"4710693224091","Linco Straw Cup","Fider","Fider",\N,\N,"Piece","265","395"
"4710693224084","Linco Nipple Cup","Fider","Fider",\N,\N,"Piece","250","375"
"4710693224107","Linco Training Cup","Fider","Fider",\N,\N,"Piece","250","375"
"4710693224152","Linco Straw Cup","Fider","Fider",\N,\N,"Piece","260","375"
"4710962120260","Farlin Fider","Fider","Fider",\N,\N,"Piece","200","300"
"4710962128686","Farlin Fider","Fider","Fider",\N,\N,"Piece","200","300"
"4710962127979","Farlin Fider","Fider","Fider",\N,\N,"Piece","235","350"
"4710962127672","Farlin Fider","Fider","Fider",\N,\N,"Piece","220","330"
"4710962128068","Farlin Fider","Fider","Fider",\N,\N,"Piece","250","375"
"4710962138050","Farlin Fider","Fider","Fider",\N,\N,"Piece","275","410"
"4710962157679","Farlin Fider","Fider","Fider",\N,\N,"Piece","240","360"
"4710962137077","Farlin Fider","Fider","Fider",\N,\N,"Piece","320","420"
"4710962138081","Farlin Fider","Fider","Fider",\N,\N,"Piece","280","420"
"0001507","Buruj","Buruj","Sharee Buruj",\N,\N,"Piece","25","50"
"8941102833283","Dettol Handwash","Handwash","Handwash",\N,\N,"Piece","76","90"
"8941102833405","Dettol Handwash","Handwash","Handwash",\N,\N,"Piece","76","90"
"8941102833382","Dettol Handwash","Handwash","Handwash",\N,\N,"Piece","76","90"
"0001232","City Gold Tiara","City Gold Tiara","City Gold Tiara",\N,\N,"Piece","580","1160"
"0001234","City Gold Tiara","City Gold Tiara","City Gold Tiara",\N,\N,"Piece","810","1460"
"0002579","City Gold Tiara","City Gold Tiara","City Gold Tiara",\N,\N,"Piece","280","560"
"0002580","City Gold Tiara","City Gold Tiara","City Gold Tiara",\N,\N,"Piece","1110","1800"
"0003115","City Gold Tiara","City Gold Tiara","City Gold Tiara",\N,\N,"Piece","250","525"
"0003116","City Gold Tiara","City Gold Tiara","City Gold Tiara",\N,\N,"Piece","900","1620"
"0003117","City Gold Tiara","City Gold Tiara","City Gold Tiara",\N,\N,"Piece","625","1125"
"0003118","City Gold Tiara","City Gold Tiara","City Gold Tiara",\N,\N,"Piece","700","1260"
"2083622001011","Miss & Misses Remover","Remover","Remover",\N,\N,"Piece","36","70.03"
"0002791","Aroma Nail Remover","Remover","Remover",\N,\N,"Piece","27","40"
"0003138","Lovely Nail Remover","Remover","Remover",\N,\N,"Piece","44","100"
"0003246","Savlon Antiseptic","Antiseptic","Antiseptic",\N,\N,"Piece","36","40"
"0002266","Sareer Buruj","Buruj","Buruj",\N,\N,"Piece","60","120"
"0002267","Sareer Buruj","Buruj","Buruj",\N,\N,"Piece","70","135"
"0002894","Sharee Buruj","Buruj","Buruj",\N,\N,"Piece","62","125"
"0002896","Buruj","Buruj","Buruj",\N,\N,"Piece","30","60"
"0002897","Buruj","Buruj","Buruj",\N,\N,"Piece","100","200"
"0000218","Stone Locket","Locket","Locket",\N,\N,"Piece","20","40"
"0000565","City Gold Locket","Locket","Locket",\N,\N,"Piece","65","110"
"0000569","Locket","Locket","Locket",\N,\N,"Piece","35","60"
"0000687","Taqwah","Tupi","Tupi",\N,\N,"Piece","33","41.25"
"0000688","Tupi","Tupi","Tupi",\N,\N,"Piece","60","80"
"8698819850026","Tupi","Tupi","Tupi",\N,\N,"Piece","22","40"
"0000690","Guasuddin","Tupi","Tupi",\N,\N,"Piece","27","33.75"
"0000691","Tupi","Tupi","Tupi",\N,\N,"Piece","120","150"
"0000692","Kobir","Tupi","Tupi",\N,\N,"Piece","30","75"
"0001071","Kobir","Tupi","Tupi",\N,\N,"Piece","65","78"
"0001072","Baby Tupi","Tupi","Tupi",\N,\N,"Piece","35","50.05"
"0001073","Tupi","Tupi","Tupi",\N,\N,"Piece","55","65"
"0001146","Tupi","Tupi","Tupi",\N,\N,"Piece","60","80"
"0001147","Tupi","Tupi","Tupi",\N,\N,"Piece","25","45"
"0001182","Dasha","Tupi","Tupi",\N,\N,"Piece","70","84"
"0001183","tupi","Tupi","Tupi",\N,\N,"Piece","200","240"
"0001184","Bvip","Tupi","Tupi",\N,\N,"Piece","125","150"
"0001185","Kaomi tupi","Tupi","Tupi",\N,\N,"Piece","37","55"
"0001186","tupi","Tupi","Tupi",\N,\N,"Piece","40","48"
"0001187","Vip","Tupi","Tupi",\N,\N,"Piece","45","54"
"0001560","Al asas","Tupi","Tupi",\N,\N,"Piece","25","40"
"0001537","Tasbih","Tasbih","Tasbih",\N,\N,"Piece","50","60"
"0001774","Tasbih","Tasbih","Tasbih",\N,\N,"Piece","30","50"
"0001669","Jaynamaj","jaynamaj","Jaynamaj",\N,\N,"Piece","850","1100"
"0001965","Jaynamaj","jaynamaj","Jaynamaj",\N,\N,"Piece","1050","1350"
"0001966","Jaynamaj","jaynamaj","Jaynamaj",\N,\N,"Piece","500","750"
"0001870","T-Shirt","T-Shirt","T-Shirt",\N,\N,"Piece","800","1050"
"0001116","Tikli","City Gold Tikli","City Gold Tikli",\N,\N,"Piece","280","448"
"0001117","Tikli","City Gold Tikli","City Gold Tikli",\N,\N,"Piece","260","416"
"0002721","City Gold Tikli","City Gold Tikli","City Gold Tikli",\N,\N,"Piece","200","320"
"0001569","Golden Rose Fluid Foundation","GR","GR",\N,\N,"Piece","1150","1150"
"0001570","Golden Rose Lipstick","GR","GR",\N,\N,"Piece","350","350"
"8691190466060","Golden Rose Matte Lipstick","GR","GR",\N,\N,"Piece","368","460"
"8691190926410","GR Express Dry Nail Lacquer","GR","GR",\N,\N,"Piece","160","260"
"0001678","GR Lipstick","GR","GR",\N,\N,"Piece","380","500"
"8691190960278","GR Wow Nail Color","GR","GR",\N,\N,"Piece","100","180"
"8691190068677","GR Cat Walk Mascara","GR","GR",\N,\N,"Piece","400","650"
"8691190068653","GR Maxim Eyes Mascara","GR","GR",\N,\N,"Piece","400","550"
"8691190068660","GR City Style Mascara","GR","GR",\N,\N,"Piece","400","600"
"8691190320935","GR Paris Nail Lacquer","GR","GR",\N,\N,"Piece","180","250"
"0001605","GR Rich Color Nail Lacquer","GR","GR",\N,\N,"Piece","200","360"
"8691190109042","GR Stick Concealer","GR","GR",\N,\N,"Piece","360","630"
"8691190198831","GR Dipliner","GR","GR",\N,\N,"Piece","324","450"
"0001608","GR Kohl Kajal Eye Pencil","GR","GR",\N,\N,"Piece","300","450"
"0001609","GR Precision Eyeliner","GR","GR",\N,\N,"Piece","562","780"
"0001610","GR Fluid Foundation","GR","GR",\N,\N,"Piece","1000","1600"
"0001611","GR Pressed Powder","GR","GR",\N,\N,"Piece","1000","1450"
"0001613","GR Compact Powder","GR","GR",\N,\N,"Piece","500","750"
"0001644","Golden Rose Nail Polish","GR","GR",\N,\N,"Piece","280","280"
"0001667","GR Velvet Matte Lipstick","GR","GR",\N,\N,"Piece","500","700"
"0001674","GR Lip Gloss","GR","GR",\N,\N,"Piece","250","400"
"0001675","GR Matte Eyeshadow","GR","GR",\N,\N,"Piece","220","275"
"0001676","GR Matte Lipstick Crayon","GR","GR",\N,\N,"Piece","310","500"
"8691190068929","GR Sexy Black Mascara","GR","GR",\N,\N,"Piece","680","850"
"0001679","GR Lipbalm","GR","GR",\N,\N,"Piece","266","500"
"0001680","GR Terracotta Blushon","GR","GR",\N,\N,"Piece","1000","1400"
"0001681","GR Eyeliner Pencil","GR","GR",\N,\N,"Piece","144","270"
"8691190069575","GR Foundation Brush","GR","GR",\N,\N,"Piece","684","900"
"0001682","GR Mineral Foundation","GR","GR",\N,\N,"Piece","1000","1500"
"8691190198572","GR Waterproof Mascara","GR","GR",\N,\N,"Piece","274","380"
"0002778","GR Matte Valvet Nail Lacquer","GR","GR",\N,\N,"Piece","180","250"
"0001685","GR Stick Foundation","GR","GR",\N,\N,"Piece","500","970"
"8691190069551","GR Cats Eyes Eyeliner","GR","GR",\N,\N,"Piece","238","330"
"8691190068202","GR Make Up Wet Wipes","GR","GR",\N,\N,"Piece","320","400"
"0001880","GR wet & dry Eyeshadoww","GR","GR",\N,\N,"Piece","1152","1800"
"0001881","GR Sexy Black Mascara","GR","GR",\N,\N,"Piece","680","850"
"0001895","GR Waterproof EyeLiner Ultra Black","GR","GR",\N,\N,"Piece","500","700"
"0001896","GR Pearly Lip Gloss","GR","GR",\N,\N,"Piece","380","500.08"
"0001975","GR Waterproof Eyeliner","GR","GR",\N,\N,"Piece","285","400.14"
"0002471","GR ","GR","GR",\N,\N,"Piece","400","400"
"0002475","GR Dream Lipliner","GR","GR",\N,\N,"Piece","130","250"
"8691190070281","GR Cotton Pads","GR","GR",\N,\N,"Piece","266","380"
"0002659","GR Dream Eyes Eyeliner","GR","GR",\N,\N,"Piece","150","300"
"0002774","GR Cream Foundation","GR","GR",\N,\N,"Piece","500","880"
"8691190070564","GR Cats Eyes Eyeliner Matte","GR","GR",\N,\N,"Piece","274","380"
"0002776","GR BB Cream","GR","GR",\N,\N,"Piece","1000","1600"
"0002777","GR Waterproof Eyeliner","GR","GR",\N,\N,"Piece","400","650"
"0002779","GR Matte Satin Nail Lacquer","GR","GR",\N,\N,"Piece","180","250"
"8691190198565","GR Mascara Volume","GR","GR",\N,\N,"Piece","130","180"
"0003080","GR Lipliner pencil","GR","GR",\N,\N,"Piece","180","360"
"0003263","GR Liquid Concealer","GR","GR",\N,\N,"Piece","504","830"
"8691190070533","GR Make Up Primer","GR","GR",\N,\N,"Piece","1188","1650"
"8691190067496","GR 3D Mascara","GR","GR",\N,\N,"Piece","550","750"
"8691190069827","GR Matte Top Coat","GR","GR",\N,\N,"Piece","250","390"
"8691190068936","GR Quick Dry Top Coat","GR","GR",\N,\N,"Piece","216","300"
"8691190070335","GR Facial Cleansing Milk","GR","GR",\N,\N,"Piece","864","1200"
"0003269","GR Sharpner","GR","GR",\N,\N,"Piece","180","250"
"6902395255802","Loreal True Match BB Fresh","Make Up","Facepowder",\N,\N,"Piece","150","300"
"6906822145261","Ever Beauty Pencake","Make Up","Facepowder",\N,\N,"Piece","150","225"
"8901030988219","LAKME Compact Powder","Make Up","Facepowder",\N,\N,"Piece","120","550"
"8901030372339","Lakme FacePowder","Make Up","Facepowder",\N,\N,"Piece","70","245"
"041554215021","Loreal BB facepowder","Make Up","Facepowder",\N,\N,"Piece","90","540"
"5011408026948","Loreal Paris PowderCake","Make Up","Facepowder",\N,\N,"Piece","72","410.4"
"0001067","Lakme Facepowder","Make Up","Facepowder",\N,\N,"Piece","90","630"
"8901030463419","Lakme Facepowder","Make Up","Facepowder",\N,\N,\N,"90","630"
"0001314","Blue Vatiny","Make Up","Facepowder",\N,\N,"Piece","58","120"
"0001562","Nivia man fswas","Make Up","Facepowder",\N,\N,\N,"325","450.13"
"0001878","Fighter Plane","Make Up","Facepowder",\N,\N,"Piece","1400","1610"
"8901030175060","Lakme FacePowder","Make Up","Facepowder",\N,\N,"Piece","160","350.4"
"8901030231124","Lakme 9to5 Face poeder","Make Up","Facepowder",\N,\N,\N,"95","630"
"6030084290343","Garnier Face Powder","Make Up","Facepowder",\N,\N,"Piece","95","499"
"8901030315022","Facepowder BB powder","Make Up","Facepowder",\N,\N,"Piece","90","495"
"6042349101196","BB Naked Facepowder","Make Up","Facepowder",\N,\N,"Piece","120","480"
"0002895","Lakme 9to5 Facepowder","Make Up","Facepowder",\N,\N,"Piece","100","550"
"041065516013","Jordana Facepowder","Make Up","Facepowder",\N,\N,"Piece","310","650"
"041065516020","Jordana Facepowder","Make Up","Facepowder",\N,\N,"Piece","300","560"
"041065516037","Jordana Facepowder","Make Up","Facepowder",\N,\N,"Piece","300","560"
"041065516044","Jordana Facepowder","Make Up","Facepowder",\N,\N,"Piece","310","650"
"041065516051","Jordana Facepowder","Make Up","Facepowder",\N,\N,"Piece","310","650"
"041065516068","Jordana Facepowder","Make Up","Facepowder",\N,\N,"Piece","300","560"
"0004186","Orna","silk","saree",\N,\N,"Piece","350","700"
"0004516","City Gold Jhapta","juwellary","saree",\N,\N,"Piece","200","800"
"0004577","Gold Plated Tikli","juwellary","saree",\N,\N,"Piece","80","240"
"0003836","Cotton Sharee","saree katon","koton",\N,\N,"Piece","350","350"
"0004123","Lehenga","saree katon","koton",\N,\N,\N,"1500","2600"
"0004124","Parchara Katan Sharee","saree katon","koton",\N,\N,\N,"800","800"
"0005128","Cotton Sharee","saree katon","koton",\N,\N,"Piece","250","750"
"0005386","Monipuri Saree","saree katon","koton",\N,\N,"Piece","450","630"
"0003525","PANJABI","Panjabi","Coton",\N,\N,"Piece","1000","1300"
"0003551","payjama","Panjabi","Coton",\N,\N,"Piece","350","450.1"
"0003552","Sherwani Panjabi","Panjabi","Coton",\N,\N,\N,"4000","6200"
"0003982","panjabe","Panjabi","Coton",\N,\N,"Piece","1500","1500"
"0004370","Sherwani Panjabi","Panjabi","Coton",\N,\N,"Piece","2550","2550"
"0005009","cotton panjabi","Panjabi","Coton",\N,\N,"Piece","600","600"
"0005010","cotton panjabi","Panjabi","Coton",\N,\N,"Piece","1050","1470"
"0005328","panjabi","Panjabi","Coton",\N,\N,"Piece","1400","1960"
"0005329","panjabi","Panjabi","Coton",\N,\N,"Piece","1000","1250"
"0005655","Kids Panjabi","Panjabi","Coton",\N,\N,\N,"500","500"
"0005392","sharee","Three Pich","Lawn",\N,\N,"Piece","500","600"
"0004187","Zubeda Dress","dress","small",\N,\N,\N,"2400","3600"
"0004726","Vinay Party Dress","dress","small",\N,\N,"Piece","3000","3000"
"3600522247104","Loreal Shampoo 400ml","shampoo","loreal",\N,\N,"Piece","350","525"
"8851932350242","Tresemme Shampoo","shampoo","tresemme",\N,\N,"Piece","490","735"
"022400393711","Tresemme Shampoo","shampoo","tresemme",\N,\N,"Piece","560","890.4"
"022400264486","Tresemme Shampoo","shampoo","tresemme",\N,\N,"Piece","510","765"
"8901030621987","Tresemme Shampoo","shampoo","tresemme",\N,\N,"Piece","225","340.02"
"8901030621994","Tresemme Shampoo","shampoo","tresemme",\N,\N,"Piece","225","340.02"
"8901030622007","TRESeme SHAMPOO","shampoo","tresemme",\N,\N,"Piece","245","370"
"022400681733","TRESeme Botaniqul","shampoo","tresemme",\N,\N,"Piece","600","900"
"8901030629310","Tresemme Shampoo","shampoo","tresemme",\N,\N,"Piece","180","360"
"022400525761","Treswmme Botanique Shampoo","shampoo","tresemme",\N,\N,"Piece","560","750"
"8851932350181","Tresmme Shampoo 480ml","shampoo","tresemme",\N,\N,"Piece","410","615"
"8901526204472","Garnier Hair Color","Hair colour","Garnier Color",\N,\N,"Piece","210","330"
"8901526204748","Garnier hair color","Hair colour","Garnier Color",\N,\N,"Piece","100","150"
"018653005365","Sensodyne Pest","Pest","Sensodyne",\N,\N,"Piece","80","240"
"018653005327","Sensodyne Pest","Pest","Sensodyne",\N,\N,"Piece","60","220"
"8906014765152","Bajaj Almond Oil 200ml","Hair Oil","Bajaj Oil",\N,\N,"Piece","190","285"
"8906014765985","Bajaj oil 300ml","Hair Oil","Bajaj Oil",\N,\N,"Piece","250","340"
"8903105010207","Yardley Powder S","powder","Ponds sandal",\N,\N,"Piece","111","160"
"8901030003677","Ponds Dream Powder","powder","Ponds Dreamfiower",\N,\N,"Piece","310","455"
"8901030638565","Ponds Powder","powder","Ponds Dreamfiower",\N,\N,"Piece","285","430"
"8901088062374","Livon serum 20ml","Hair Oil","Livon oil",\N,\N,"Piece","75","110"
"8901030673214","Lakme Eyeconin","Kajal","eyeconic",\N,\N,"Piece","140","280"
"8901030671142","Lakme Eyeconin","Kajal","eyeconic",\N,\N,"Piece","190","350"
"8908008142017","Himalaya Facewash","Facewash","Himalaya",\N,\N,"Piece","68","120"
"8901138839932","Himalaya Face wash","Facewash","Himalaya",\N,\N,"Piece","110","170"
"8901030665004","Ponds White Beauty Cream S","Ponds White Beauty","Ponds White beauty cream s",\N,\N,"Piece","90","165"
"8901030537936","Ponds White Beauty Cleansing GEL","Facewash","Ponds White beauty Facewash",\N,\N,"Piece","260","370"
"8901030681370","Ponds Pure White Facewash","Facewash","Ponds White beauty Facewash",\N,\N,"Piece","240","360"
"8901526209620","Garnier Men Acno Fight 50g","Facewash","Garnier Men",\N,\N,"Piece","100","160"
"8063600050013","Lotus Facepack","Fairness Cream","Lotus Cream",\N,\N,"Piece","180","230.01"
"8904006302460","Wild Stone","Body Spray","WILD STONE",\N,\N,"Piece","195","295.02"
"8906055790205","Layerr Wottagirl","Body Spray","LAYERR SHOT",\N,\N,"Piece","215","310"
"8906055790847","Layerr Wottagirl","Body Spray","LAYERR SHOT",\N,\N,"Piece","215","350"
"8906055791158","Layerr Shot","Body Spray","LAYERR SHOT",\N,\N,"Piece","245","350"
"8906055791141","Layerr Shot","Body Spray","LAYERR SHOT",\N,\N,"Piece","245","350"
"8906055791134","Layerr Shot","Body Spray","LAYERR SHOT",\N,\N,"Piece","245","350"
"8908001158800","Fogg Body Spray","Body Spray","FOGG",\N,\N,"Piece","195","330"
